analysis_label,study,cohort,partition,model,seed,runtime_seconds,status,n,events,ipcw_evaluable_weight,ipcw_brier,harrell_c,uno_c,auc_horizon,calibration_in_the_large,calibration_slope,mean_predicted_risk
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C2,71,27.145020300000397,OK,415.0,177.0,414.646498814596,0.23471727109123944,0.6059184085857339,0.6075686328996918,0.6193283253302189,-0.21461785866943667,0.3448032808360827,0.3681603757214649
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C2,71,5.563891900000272,OK,104.0,44.0,107.37347592126233,0.2629893724476014,0.5349083215796897,0.5280259892137523,0.535803631007926,-0.1506738020681477,0.1044744048842713,0.39392379290208585
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C3,71,21.011255299999902,OK,415.0,177.0,414.646498814596,0.2140508001110404,0.6089045555580502,0.6082372156984631,0.61722900940415,-0.0034370608834364998,0.8780138153940774,0.33365320548983074
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C3,71,4.290109100000336,OK,104.0,44.0,107.37347592126233,0.2361230717393944,0.6047249647390691,0.592122860083654,0.5952099278952719,0.05424454050647299,0.5170144050848144,0.3362305389702675
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C4,71,20.85708160000013,OK,415.0,177.0,414.646498814596,0.21951772805476383,0.6126765306809763,0.6153361087806446,0.6367854174308311,-0.15218140766244334,0.4906937245242318,0.35965295030399613
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C4,71,4.234884600000441,OK,104.0,44.0,107.37347592126233,0.2696076819797085,0.6142454160789845,0.6071806569445063,0.6201565611371922,-0.07229522279096179,0.1901278453480677,0.3603552727817952
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C1,101,22.553320099999837,OK,415.0,177.0,414.646498814596,0.20947309906545963,0.6270908641864433,0.6378034253759816,0.6670858500140618,-0.11915090847481559,1.287942372165505,0.3587919401891184
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C1,101,4.6929762999998275,OK,104.0,44.0,107.37347592126233,0.22894019590199474,0.6011988716502116,0.5967353742568767,0.6001144935605821,-0.033688532712631614,0.9320064732510049,0.3571669853165149
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C2,101,27.495667900000626,OK,415.0,177.0,414.646498814596,0.22292991956607616,0.6204674554884483,0.6267764473153004,0.6542080403759047,-0.24660413015054927,0.4766240015944461,0.3796856901680763
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C2,101,5.617131699999845,OK,104.0,44.0,107.37347592126233,0.24645594646157526,0.5744005641748943,0.5727629025759946,0.5868796635591411,-0.09237139149430972,0.3151309125190291,0.37802886892845866
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C3,101,21.182171100000232,OK,415.0,177.0,414.646498814596,0.20751445783193886,0.6329059925009543,0.6286459979938606,0.6475873433944663,-0.009301712024459612,1.2235910509023156,0.3377807035568706
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C3,101,4.306973799999469,OK,104.0,44.0,107.37347592126233,0.2447143178182874,0.5902679830747531,0.575304748592207,0.577992640661951,0.06980170089551564,0.31283750742800254,0.33208826411737263
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,development_oof,C4,101,20.869590100000096,OK,415.0,177.0,414.646498814596,0.21344840124953526,0.6284155459260423,0.624166468788555,0.647790655278351,-0.13722831307993325,0.5763490271122894,0.36389288502201483
post hoc exploratory benchmark,TCGA-HNSC,TCGA-HNSC,calibration,C4,101,4.245914600000106,OK,104.0,44.0,107.37347592126233,0.2696076819797085,0.6142454160789845,0.6071806569445063,0.6201565611371922,-0.07229522279096179,0.1901278453480677,0.3603552727817952
