candidate,family,gamma,seed,outer_fold,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable,beta_effective_min
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,29,1,0.15477786124894807,0.15481184950745863,3.3988258510558866e-05,-0.10152230352259757,-0.10478884758731265,0.0032665440647150767,0.23498066694136316,0.2349314946719776,4.9172269385611145e-05,95,16,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,29,1,0.15477786124894807,0.15486325212819155,8.539087924347433e-05,-0.10152230352259757,-0.10968866368368238,0.00816636016108481,0.23498066694136316,0.23486508581210658,0.00011558112925658115,95,16,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,29,1,0.15477786124894807,0.15495005313517965,0.00017219188623157633,-0.10152230352259757,-0.11785502383270506,0.01633272031010749,0.23498066694136316,0.23478388034926342,0.00019678659209976246,95,16,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,29,1,0.15477786124894807,0.15503828189632782,0.00026042064737974435,-0.10152230352259757,-0.1260213839720109,0.024499080449413332,0.23498066694136316,0.23474216187270389,0.00023850506865930043,95,16,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,29,1,0.15477786124894807,0.1551279561808729,0.0003500949319248381,-0.10152230352259757,-0.13418774409531756,0.032665440572719986,0.23498066694136316,0.2347311809449606,0.0002494859964026208,95,16,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,29,1,0.15477786124894807,0.15467060809870772,-0.00010725315024034954,-0.10152230352259757,-0.10684050012853422,0.005318196605936645,0.23498066694136316,0.2357917199823012,-0.0008110530409379813,95,16,0.9961050524041909
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,29,1,0.15477786124894807,0.15451076569514202,-0.00026709555380605154,-0.10152230352259757,-0.1148241385923105,0.013301835069712928,0.23498066694136316,0.23707133548437692,-0.002090668543013763,95,16,0.9902626310104772
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,29,1,0.15477786124894807,0.1542472661522456,-0.0005305950967024742,-0.10152230352259757,-0.12814732013791363,0.026625016615316063,0.23498066694136316,0.23938970783278374,-0.004409040891420579,95,16,0.9805252620209542
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,29,1,0.15477786124894807,0.15398762842653066,-0.0007902328224174138,-0.10152230352259757,-0.1414922336341592,0.03996993011156162,0.23498066694136316,0.2418251862088981,-0.006844519267534821,95,16,0.9707878930314313
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,29,1,0.15477786124894807,0.15373212860951233,-0.001045732639435748,-0.10152230352259757,-0.15485927710852648,0.05333697358592891,0.23498066694136316,0.24442868526875747,-0.00944801832739428,95,16,0.9610505240419085
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,29,1,0.15477786124894807,0.15415488072268457,-0.0006229805262635002,-0.10152230352259757,-0.10116715338864835,-0.00035515013394922523,0.23498066694136316,0.23839982994533204,-0.003419163003968828,95,16,0.9851895312977581
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,29,1,0.15477786124894807,0.15321891068822346,-0.001558950560724609,-0.10152230352259757,-0.10072832438386961,-0.0007939791387279599,0.23498066694136316,0.24377310006142944,-0.008792433120066168,95,16,0.9629738282443951
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,29,1,0.15477786124894807,0.15165782690715512,-0.003120034341792949,-0.10152230352259757,-0.1002592800983227,-0.0012630234242748672,0.23498066694136316,0.2534755749315848,-0.018494907990221576,95,16,0.9259476564887903
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,29,1,0.15477786124894807,0.15010043302356033,-0.0046774282253877475,-0.10152230352259757,-0.1001393446645893,-0.0013829588580082652,0.23498066694136316,0.2640820410245994,-0.02910137408323621,95,16,0.8889214847331854
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,29,1,0.15477786124894807,0.1485532386032486,-0.006224622645699479,-0.10152230352259757,-0.10039550023854361,-0.0011268032840539566,0.23498066694136316,0.27568381870831843,-0.04070315176695516,95,16,0.8518953129775806
bounded_global_full_g0.25,bounded_global_full,0.25,29,1,0.15477786124894807,0.153219201470728,-0.0015586597782200617,-0.10152230352259757,-0.10075638561495369,-0.0007659179076438816,0.23498066694136316,0.24377291028782377,-0.00879224334646056,95,16,0.9629738282443951
bounded_global_full_g0.50,bounded_global_full,0.5,29,1,0.15477786124894807,0.151658406646761,-0.0031194546021870717,-0.10152230352259757,-0.10031540256712132,-0.0012069009554762505,0.23498066694136316,0.2534757337546246,-0.018495066813261407,95,16,0.9259476564887903
bounded_global_full_g0.75,bounded_global_full,0.75,29,1,0.15477786124894807,0.15010129761247054,-0.004676563636477532,-0.10152230352259757,-0.10022352836153578,-0.001298775161061791,0.23498066694136316,0.2640823478346211,-0.02910168089325782,95,16,0.8889214847331854
bounded_global_full_g1.00,bounded_global_full,1.0,29,1,0.15477786124894807,0.14855438138272628,-0.006223479866221793,-0.10152230352259757,-0.10050774517370488,-0.0010145583488926913,0.23498066694136316,0.2756837771499154,-0.04070311020855222,95,16,0.8518953129775806
identity,identity,0.0,29,2,0.13434832412190317,0.13434832412190317,0.0,0.277854980440106,0.277854980440106,0.0,2.089735580171066,2.089735580171065,-8.881784197001252e-16,106,20,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,29,2,0.13434832412190317,0.13444087745563557,9.255333373239805e-05,0.277854980440106,0.28426807129171816,0.00641309085161218,2.089735580171066,2.09022153217233,0.0004859520012638896,106,20,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,29,2,0.13434832412190317,0.13458146993233636,0.00023314581043318294,0.277854980440106,0.29388770757988225,0.01603272713977627,2.089735580171066,2.0910644182600056,0.0013288380889395768,106,20,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,29,2,0.13434832412190317,0.13482035986393026,0.0004720357420270882,0.277854980440106,0.309920435150842,0.03206545471073602,2.089735580171066,2.09051538659016,0.0007798064190938092,106,20,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,29,2,0.13434832412190317,0.1350647515127469,0.000716427390843738,0.277854980440106,0.32595316392795703,0.048098183487851054,2.089735580171066,2.091515279690328,0.0017796995192620457,106,20,1.0
