replicate,threshold,delta_brier_router_minus_v0,delta_brier_router_minus_v1r 
378,0.4,-0.000164373599175191,-0.0005386918180803613
378,0.5,-0.00016581796179908348,-0.0005401361807042537
378,0.6,-0.00015970301114999474,-0.000534021230055165
379,0.4,-0.0010511259229140368,0.002095009679395729
379,0.5,-0.0010521407136974414,0.0020939948886123244
379,0.6,-0.0010488436711968696,0.0020972919311128962
380,0.4,-0.0012173521076058458,0.0036799418745539214
380,0.5,-0.001219466853664808,0.0036778271284949593
380,0.6,-0.0012179877519036264,0.003679306230256141
381,0.4,0.00026162282961486594,0.002679564502514137
381,0.5,0.0002640729615745463,0.002682014634473817
381,0.6,0.0002674710159626392,0.00268541268886191
382,0.4,-0.00017173173624010496,-0.0017387115904022726
382,0.5,-0.00017192547082721388,-0.0017389053249893816
382,0.6,-0.00016092479973797702,-0.0017279046539001447
383,0.4,0.00022501145323494676,-0.0002727018255040681
383,0.5,0.0002247378573898562,-0.00027297542134915864
383,0.6,0.00023397269619557237,-0.00026374058254344246
384,0.4,-0.00042301110219494786,0.0005794328839331675
384,0.5,-0.0004222391421717653,0.0005802048439563501
384,0.6,-0.00041429180329236037,0.000588152182835755
385,0.4,-0.0009789477961306692,0.0008311865832762028
385,0.5,-0.00097936372062421,0.0008307706587826619
385,0.6,-0.0009727136360784538,0.0008374207433284181
386,0.4,-0.00015313140646110168,-0.00118171090305641
386,0.5,-0.0001546157142421345,-0.0011831952108374427
386,0.6,-0.0001543128219730766,-0.0011828923185683848
387,0.4,-0.0006328013215524397,-0.0022589191632929745
387,0.5,-0.0006329367397846786,-0.0022590545815252133
387,0.6,-0.0006294639236669869,-0.0022555817654075216
388,0.4,0.000331706847264468,-0.0011690356337800134
388,0.5,0.00033216673886940495,-0.0011685757421750764
388,0.6,0.00034130843645110986,-0.0011594340445933715
389,0.4,2.323898105693889e-05,0.0012819846343882918
389,0.5,2.133070853985175e-05,0.0012800763618712047
389,0.6,2.2164117033762754e-05,0.0012809097703651157
390,0.4,0.00039491330592703044,-0.0004922658650451939
390,0.5,0.00039316005537143317,-0.0004940191156007911
390,0.6,0.0003940413068612425,-0.0004931378641109818
391,0.4,-0.0012147189659643953,0.0017708705889011023
391,0.5,-0.0012162846188915333,0.0017693049359739643
391,0.6,-0.0012130774422521584,0.0017725121126133392
392,0.4,0.0007123319869063172,-0.00021083037128860616
392,0.5,0.0007111363964364681,-0.00021202596175845523
392,0.6,0.0007084451765202171,-0.00021471718167470621
393,0.4,-0.0010873751083787797,1.4836973050616487e-05
393,0.5,-0.0010865587776271168,1.565330380227936e-05
393,0.6,-0.0010851878332315268,1.7024248197869407e-05
394,0.4,-0.0005722004794034563,0.0009638697696360277
394,0.5,-0.0005688071491085495,0.0009672630999309345
394,0.6,-0.0005573978865552748,0.0009786723624842092
395,0.4,-0.0005359911302805914,0.0013399618429805332
395,0.5,-0.00053695655408241,0.0013389964191787146
395,0.6,-0.0005300992777738794,0.0013458536954872452
396,0.4,9.7070344974165e-06,0.0012442843188373437
396,0.5,9.730756621223469e-06,0.0012443080409611507
396,0.6,7.12407229387646e-06,0.0012417013566338037
397,0.4,-0.0009311163447860982,0.001561018898710298
397,0.5,-0.0009340190399100834,0.0015581162035863128
397,0.6,-0.0009279139041479534,0.0015642213393484428
398,0.4,-0.0006738315020269336,0.0017961189201091687
398,0.5,-0.0006739549788016275,0.001795995443334475
398,0.6,-0.0006690063293987858,0.0018009440927373166
399,0.4,-0.00128121667084434,-0.0007709784856795993
399,0.5,-0.0012839788923463824,-0.0007737407071816416
399,0.6,-0.0012780152303908804,-0.0007677770452261395
400,0.4,-0.0012354981477228494,0.0013373180211434937
400,0.5,-0.0012355385087124415,0.0013372776601539016
400,0.6,-0.0012297596177487657,0.0013430565511175774
401,0.4,-0.0013447873677736727,3.092204308530189e-05
401,0.5,-0.0013442369217386008,3.1472489120373814e-05
401,0.6,-0.0013402129547468167,3.5496456112157904e-05
402,0.4,-0.000856054649720342,-0.001562773824124175
402,0.5,-0.000857864093820937,-0.0015645832682247701
402,0.6,-0.000855758305423851,-0.0015624774798276841
403,0.4,-0.0002098055085078543,0.0013304909452514224
403,0.5,-0.0002123357077880722,0.0013279607459712045
403,0.6,-0.00020700977415670507,0.0013332866796025716
404,0.4,0.00012704468460583707,0.0021326096056765442
404,0.5,0.00012366488417042687,0.002129229805241134
404,0.6,0.0001265874834847358,0.002132152404555443
405,0.4,-0.0007639516720816114,0.0002049146232837168
405,0.5,-0.0007655891476328475,0.00020327714773248073
405,0.6,-0.0007677402488372592,0.00020112604652806898
406,0.4,-0.0016154787582683128,0.0011931556151219824
406,0.5,-0.001617428029152601,0.0011912063442376941
406,0.6,-0.0016153050479534442,0.001193329325436851
407,0.4,-2.055716658264095e-05,0.00214389002076798
407,0.5,-2.024986964083153e-05,0.0021441973177097895
407,0.6,-2.3236132358273043e-05,0.002141211054992348
408,0.4,-0.0009598899426214447,0.0007198629189314742
408,0.5,-0.0009603440973538213,0.0007194087641990976
408,0.6,-0.000955542738641374,0.000724210122911545
409,0.4,0.00032716709165869773,-0.00290472337185374
409,0.5,0.0003257299665716529,-0.002906160496940785
409,0.6,0.00032900843652661216,-0.0029028820269858258
410,0.4,0.00047124905896595015,0.0038744387075862474
410,0.5,0.00046883252710933077,0.003872022175729628
410,0.6,0.00047044415177308063,0.003873633800393378
411,0.4,-0.0009419226058033081,-0.0024569910195220007
411,0.5,-0.0009439276517082817,-0.0024589960654269744
411,0.6,-0.0009409618267635922,-0.002456030240482285
412,0.4,-0.0011679167010529012,0.000991479511516652
412,0.5,-0.0011665095856735752,0.000992886626895978
412,0.6,-0.0011637998848204878,0.0009955963277490654
413,0.4,-0.0010502820117788136,-7.307730864847262e-05
413,0.5,-0.001051579551994447,-7.437484886410606e-05
413,0.6,-0.001050626886822642,-7.342218369230102e-05
414,0.4,-0.0001285759579882917,-0.000600188037932145
414,0.5,-0.00012889817975382523,-0.0006005102596976786
414,0.6,-0.0001278230929451507,-0.000599435172889004
415,0.4,-0.0003977730257029022,0.004415019406431658
415,0.5,-0.00039928000775799055,0.00441351242437657
415,0.6,-0.0003870035293306595,0.004425788902803901
416,0.4,-0.000710386109912281,0.0018712379842111548
416,0.5,-0.0007106967549303511,0.0018709273391930847
416,0.6,-0.0007113966133401317,0.0018702274807833041
417,0.4,0.00010324245020446043,0.002299215421010581
417,0.5,0.00010404508823816383,0.0023000180590442842
417,0.6,0.00011024331769665663,0.002306216288502777
418,0.4,-0.0005621201323160879,0.0005699016531398593
418,0.5,-0.0005608813877470559,0.0005711403977088914
418,0.6,-0.0005552425213336959,0.0005767792641222513
419,0.4,-0.0017032206119804993,-0.0017002557520119088
419,0.5,-0.0017045326450325221,-0.0017015677850639316
419,0.6,-0.001695341437679465,-0.0016923765777108746
420,0.4,-0.0011877551627370864,-0.0011632628570033554
420,0.5,-0.0011886308454128192,-0.0011641385396790882
420,0.6,-0.0011838912472318386,-0.0011593989414981076
421,0.4,0.00021597291367722593,-0.001246307734335983
421,0.5,0.0002149795781310193,-0.0012473010698821896
421,0.6,0.00021444296864614465,-0.0012478376793670642
422,0.4,-0.00031142571804229635,0.0002980749495601065
422,0.5,-0.0003119377961848524,0.00029756287141755045
422,0.6,-0.00030867718808136324,0.0003008234795210396
423,0.4,-0.0005390870481873089,0.0016043902604794547
423,0.5,-0.0005421430411489403,0.0016013342675178233
423,0.6,-0.0005451341623759209,0.0015983431462908426
424,0.4,0.0006306794030790375,0.0017740657607847876
424,0.5,0.0006300059747463005,0.0017733923324520506
424,0.6,0.0006281522557607111,0.0017715386134664612
425,0.4,-0.001319011071498552,-0.0031750352752924205
425,0.5,-0.0013191532088135255,-0.003175177412607394
425,0.6,-0.0013101488190646327,-0.003166173022858501
426,0.4,1.206821818350301e-05,-0.0007025259635391606
426,0.5,1.4667840712620506e-05,-0.0006999263410100431
426,0.6,2.3023063255203646e-05,-0.00069157111846746
427,0.4,-0.00016961968480048994,-0.00040987601480892144
427,0.5,-0.00016960484375287688,-0.00040986117376130837
427,0.6,-0.00016941837312416108,-0.0004096747031325926
428,0.4,-0.0011206397697714754,-0.0006906649663593334
428,0.5,-0.001121402690111517,-0.000691427886699375
428,0.6,-0.001116967747003636,-0.000686992943591494
429,0.4,-0.0010207756790794609,0.0011634209582535582
429,0.5,-0.0010215143038440622,0.0011626823334889569
429,0.6,-0.0010268721147989601,0.001157324522534059
430,0.4,-0.00046521449811118276,0.0003083395387964427
430,0.5,-0.00046618508482479393,0.00030736895208283155
430,0.6,-0.0004630777231740546,0.0003104763137335709
431,0.4,-7.03732671562679e-05,-0.0005718323747499893
431,0.5,-6.905162258774578e-05,-0.0005705107301814671
431,0.6,-6.678280760921695e-05,-0.0005682419152029383
432,0.4,-0.0018569041300089267,-0.0008513143860125055
432,0.5,-0.0018569077025211572,-0.000851317958524736
432,0.6,-0.0018501140918406184,-0.0008445243478441972
433,0.4,-0.0009096698939772274,-0.0012834798643478473
433,0.5,-0.000909825175924861,-0.001283635146295481
433,0.6,-0.0009029975237480337,-0.0012768074941186536
434,0.4,-0.0002538619961874877,0.00021389398485840982
434,0.5,-0.00025506744834935535,0.0002126885326965422
434,0.6,-0.0002505944197645077,0.00021716156128138986
435,0.4,0.0007768716465682279,0.0021155501362288276
435,0.5,0.0007747634706971596,0.0021134419603577592
435,0.6,0.0007782828924493002,0.0021169613821099
436,0.4,-0.00021905341445284388,-0.00024858538334636415
436,0.5,-0.0002206429844261587,-0.000250174953319679
436,0.6,-0.0002158118374687018,-0.0002453438063622221
437,0.4,-0.00043153472112250624,0.00034034528733346836
437,0.5,-0.000431152236973098,0.0003407277714828766
437,0.6,-0.0004274519268856469,0.00034442808157032767
438,0.4,-0.0013649247079070836,-0.0005542167770542089
438,0.5,-0.0013672930308704923,-0.0005565851000176175
438,0.6,-0.00136363138506726,-0.0005529234542143852
439,0.4,0.000157628357351558,0.0016047978157396892
439,0.5,0.00015893161174068693,0.001606101070128818
439,0.6,0.0001610507907610914,0.0016082202491492226
440,0.4,0.00010469768786591782,0.0004668317382413023
440,0.5,0.00010589417255593703,0.0004680282229313215
440,0.6,0.00010885260002244102,0.0004709866503978255
441,0.4,-0.0005425158959732751,-0.0006765986158002169
441,0.5,-0.0005420431004981574,-0.0006761258203250992
441,0.6,-0.00053915572964916,-0.0006732384494761018
442,0.4,-2.2518553145306486e-05,0.0025788279599468222
442,0.5,-2.328224002609569e-05,0.002578064273066033
442,0.6,-1.833246659591059e-05,0.002583014046496218
443,0.4,0.00012936187693807222,0.0009496547375039133
443,0.5,0.00012866514903939197,0.000948958009605233
443,0.6,0.0001320852353469959,0.000952378095912837
444,0.4,-0.0010456091308745502,-0.0015510951211542556
444,0.5,-0.001044481398814412,-0.0015499673890941174
444,0.6,-0.0010374539474002076,-0.001542939937679913
445,0.4,0.00014777056008857814,0.0025391281078981642
445,0.5,0.00014597561664722591,0.002537333164456812
445,0.6,0.0001470113608182111,0.002538368908627797
446,0.4,-0.00023073671463946788,-0.0021767105953967303
446,0.5,-0.0002284018910607699,-0.0021743757718180323
446,0.6,-0.00022116878500910708,-0.0021671426657663695
447,0.4,-0.0005124516491686604,0.0009048102542418557
447,0.5,-0.0005139632013729245,0.0009032987020375915
447,0.6,-0.0005077557822205925,0.0009095061211899236
448,0.4,-0.000832997509988817,-0.000782733850130321
448,0.5,-0.0008328075073103514,-0.0007825438474518553
448,0.6,-0.0008239745519769831,-0.0007737108921184871
449,0.4,6.729167714411566e-05,-0.00046607179992802505
449,0.5,6.547580171778478e-05,-0.00046788767535435594
449,0.6,7.0852734003507e-05,-0.0004625107430686337
450,0.4,-6.137013332362107e-05,0.0012350318811653327
450,0.5,-6.156664955900282e-05,0.001234835364929951
450,0.6,-5.5859489355075675e-05,0.001240542525133878
451,0.4,-0.0012429248758871747,0.0025771151093111344
451,0.5,-0.0012420940189122043,0.002577945966286105
451,0.6,-0.0012354681335697837,0.0025845718516285254
452,0.4,-0.00034793463594640084,0.0008344747923298979
452,0.5,-0.0003492256276891037,0.000833183800587195
452,0.6,-0.0003439506958466121,0.0008384587324296866
453,0.4,-8.978965038647369e-05,-6.958496592093799e-05
453,0.5,-9.074642752457396e-05,-7.054174305903826e-05
453,0.6,-9.053994705399138e-05,-7.033526258845568e-05
454,0.4,0.00028018095223539263,0.0020328406360394236
454,0.5,0.0002778919916879008,0.0020305516754919317
454,0.6,0.00027792090970049643,0.0020305805935045274
455,0.4,-0.001166925474940364,-0.00010442770334491425
455,0.5,-0.0011675264395683282,-0.00010502866797287846
455,0.6,-0.0011633285427305878,-0.00010083077113513805
456,0.4,-0.0007814895193018617,-0.00034315980674753943
456,0.5,-0.0007812709619074987,-0.0003429412493531764
456,0.6,-0.000777806254715685,-0.0003394765421613627
457,0.4,-0.00016068004433597571,-0.0025535389963239896
457,0.5,-0.00016062654662951648,-0.0025534854986175304
457,0.6,-0.00015811123947578887,-0.0025509701914638028
458,0.4,-0.00022007999711784465,-0.002063619695454072
458,0.5,-0.00022176226766099094,-0.0020653019659972183
458,0.6,-0.00022048747070421704,-0.0020640271690404444
459,0.4,-0.0013805645442339226,-0.0012826831046757747
459,0.5,-0.001381692739582066,-0.0012838113000239182
459,0.6,-0.0013743846786781339,-0.001276503239119986
460,0.4,-0.00033916551722129595,0.0003548944712248314
460,0.5,-0.00033893650373106876,0.0003551234847150586
460,0.6,-0.0003339248823469032,0.00036013510609922417
461,0.4,-0.0002890405463964185,0.0006296918732346946
461,0.5,-0.0002909467834273649,0.0006277856362037482
461,0.6,-0.00028836535553708464,0.0006303670640940284
462,0.4,-0.0005384872381444666,-0.0003355961593723422
462,0.5,-0.0005409542417655344,-0.00033806316299341
462,0.6,-0.0005385253486301506,-0.00033563426985802614
463,0.4,-0.0003633928153466137,-0.0022264299613192207
463,0.5,-0.00036511002862846254,-0.0022281471746010695
463,0.6,-0.0003633140410929103,-0.0022263511870655173
464,0.4,-9.041526330830219e-05,0.0023390332046770435
464,0.5,-9.338821493526384e-05,0.002336060253050082
464,0.6,-9.166877773619797e-05,0.0023377796902491477
465,0.4,7.968345139308664e-05,0.0024862321607672655
465,0.5,7.904908824135637e-05,0.0024855977976155352
465,0.6,7.932325415233032e-05,0.002485871963526509
466,0.4,9.983667164883969e-05,-0.001766410433812482
466,0.5,0.0001008855800911923,-0.0017653615253701294
466,0.6,0.00010534816880314324,-0.0017608989366581784
467,0.4,-0.0006736144308835817,0.0014527369187312678
467,0.5,-0.0006762845360797076,0.0014500668135351419
467,0.6,-0.0006727142613072307,0.0014536370883076188
468,0.4,-0.0010742887988030997,-0.00046740485636090345
468,0.5,-0.0010744882557203878,-0.0004676043132781915
468,0.6,-0.0010689760379124363,-0.0004620920954702401
469,0.4,-0.0007839896760129528,0.0016822635309641093
469,0.5,-0.0007859780255902171,0.001680275181386845
469,0.6,-0.0007829576889042678,0.0016832955180727943
470,0.4,-0.0008515908136807471,0.0018597411738277558
470,0.5,-0.0008515919866545762,0.0018597400008539267
470,0.6,-0.0008483913368210749,0.001862940650687428
471,0.4,0.00043005434480450355,0.000529882878541249
471,0.5,0.0004314099376249714,0.0005312384713617169
471,0.6,0.00043979909353883406,0.0005396276272755796
472,0.4,0.00021925918145374035,0.0006800857569189966
472,0.5,0.00022027775210281542,0.0006811043275680717
472,0.6,0.0002242727196729577,0.000685099295138214
473,0.4,-0.0007402819375919856,0.002272018077262794
473,0.5,-0.0007407202394154183,0.0022715797754393613
473,0.6,-0.0007389536794950163,0.0022733463353597633
474,0.4,4.264238586840219e-05,0.0004517911389523843
474,0.5,4.395857486391708e-05,0.0004531073279478992
474,0.6,4.617823211572336e-05,0.0004553269851997055
475,0.4,-0.0008694276921487054,0.0012096736742159692
475,0.5,-0.0008685197217255941,0.0012105816446390805
475,0.6,-0.0008584185173688558,0.0012206828489958188
476,0.4,-0.001304561750681818,-0.00018619033238283234
476,0.5,-0.0013056945334418424,-0.0001873231151428567
476,0.6,-0.001304726433974654,-0.00018635501567566826
477,0.4,-0.00013812649701676338,0.0004809282024972328
477,0.5,-0.0001399833859809657,0.00047907131353303045
477,0.6,-0.00013797027502417125,0.0004810844244898249
478,0.4,0.00020152259761402336,0.0013343041707685188
478,0.5,0.00019635647315013882,0.0013291380463046343
478,0.6,0.00019955100268387316,0.0013323325758383686
479,0.4,-0.0007867702036314927,0.0005499990086375167
479,0.5,-0.0007845525220169375,0.000552216690252072
479,0.6,-0.000774504393351555,0.0005622648189174545
480,0.4,-0.00028483938421647315,0.0035594344309908266
480,0.5,-0.00028243770803934587,0.003561836107167954
480,0.6,-0.000276145813328299,0.0035681280018790007
481,0.4,-0.0005355168166296664,-0.002716630983542162
481,0.5,-0.0005369017540108045,-0.0027180159209233
481,0.6,-0.0005356161807142934,-0.002716730347626789
482,0.4,-0.0005786310177317289,0.001874302578601189
482,0.5,-0.0005820948589554953,0.0018708387373774227
482,0.6,-0.0005800810325718997,0.0018728525637610183
483,0.4,-3.824511233983807e-05,-0.0008561861316547931
483,0.5,-3.795097835979089e-05,-0.0008558919976747459
483,0.6,-3.351308115889795e-05,-0.000851454100473853
484,0.4,5.687194802123097e-05,-0.0004337206099251367
484,0.5,5.7403404007561054e-05,-0.00043318915393880664
484,0.6,6.185619103926676e-05,-0.00042873636690710093
485,0.4,-0.0009856547099200141,7.99588752768976e-05
485,0.5,-0.0009867943979731536,7.881918722375814e-05
485,0.6,-0.0009822976330200878,8.331595217682397e-05
486,0.4,-0.0005711255182494629,-0.0020694521981677455
486,0.5,-0.0005707271294103783,-0.002069053809328661
486,0.6,-0.0005611872820658198,-0.0020595139619841024
487,0.4,-0.0009862640956029844,-0.0006696941660036121
487,0.5,-0.000985485346118739,-0.0006689154165193667
487,0.6,-0.0009833707879880332,-0.0006668008583886609
488,0.4,-7.577193302922558e-05,-0.0007811609995561769
488,0.5,-7.508475449775898e-05,-0.0007804738210247103
488,0.6,-7.674020231712708e-05,-0.0007821292688440784
489,0.4,-0.00035820075299600185,-0.0008230003251630535
489,0.5,-0.0003570477196930544,-0.0008218472918601061
489,0.6,-0.00035306405428467413,-0.0008178636264517258
490,0.4,0.0005459909031918786,0.000249044990281333
490,0.5,0.0005448163274865414,0.0002478704145759958
490,0.6,0.0005535848694727397,0.00025663895656219404
491,0.4,-0.0006625262779393765,-1.0024816055081986e-05
491,0.5,-0.0006621238148443037,-9.62235296000924e-06
491,0.6,-0.0006591069250210663,-6.605463136771794e-06
492,0.4,0.0006795920636611663,0.0013274527176736217
492,0.5,0.000678368606217894,0.0013262292602303494
492,0.6,0.0006722884270742024,0.0013201490810866578
493,0.4,0.0001852792939921466,0.0015381002003022892
493,0.5,0.00018075504872172576,0.0015335759550318684
493,0.6,0.00017692911156408364,0.0015297500178742263
494,0.4,-0.0005062440717932271,-4.703726662901031e-05
494,0.5,-0.0005076291715237491,-4.842236635953234e-05
494,0.6,-0.0005078939644586195,-4.8687159294402704e-05
495,0.4,-0.0006387866254626978,-0.0011013596042634965
495,0.5,-0.0006389124121111145,-0.0011014853909119132
495,0.6,-0.0006270964583130062,-0.001089669437113805
496,0.4,-0.0013764369394108078,0.0011045242349548567
496,0.5,-0.001375393645857606,0.0011055675285080585
496,0.6,-0.001368570684990203,0.0011123904893754616
497,0.4,-0.00017178752057926683,-0.0011311702057350131
497,0.5,-0.000169539217182324,-0.0011289219023380703
497,0.6,-0.0001668597001921457,-0.001126242385347892
498,0.4,-0.000751763405546918,-0.001421773740104229
498,0.5,-0.0007540501434673691,-0.0014240604780246802
498,0.6,-0.0007552164937285749,-0.001425226828285886
499,0.4,-0.000361588691150716,-0.0009906380158239136
499,0.5,-0.0003618651025261155,-0.000990914427199313
499,0.6,-0.00035805800548327493,-0.0009871073301564726
500,0.4,-0.0005641376788197705,0.00015730932706937983
500,0.5,-0.000563319762669337,0.0001581272432198133
500,0.6,-0.0005540629734349239,0.0001673840324542264
501,0.4,-0.0010258971860515609,0.0013791774806028168
501,0.5,-0.0010296583501216011,0.0013754163165327765
501,0.6,-0.0010294382349662345,0.001375636431688143
502,0.4,-0.00048320709522781113,-0.0031650652811718166
502,0.5,-0.00048314555789012725,-0.0031650037438341327
502,0.6,-0.000482938145364431,-0.0031647963313084365
503,0.4,0.0001593038660558932,-0.0011716190543493987
503,0.5,0.0001588152826826339,-0.001172107637722658
503,0.6,0.00016488066203035334,-0.0011660422583749386
504,0.4,-0.0005729761917183662,-0.0006690384003039951
504,0.5,-0.0005738381760750366,-0.0006699003846606655
504,0.6,-0.0005634431854240618,-0.0006595053940096907
505,0.4,-0.00020159550268591953,0.0028488624837250676
505,0.5,-0.00020010662960479042,0.0028503513568061967
505,0.6,-0.0001925902545475422,0.002857867731863445
506,0.4,0.00040587189659589684,-0.0006645083979720523
506,0.5,0.0004040819473132423,-0.0006662983472547068
506,0.6,0.0004010665508190625,-0.0006693137437488866
507,0.4,-0.0006904276026209744,0.003071007637829512
507,0.5,-0.0006918330830086722,0.003069602157441814
507,0.6,-0.0006866697878063766,0.00307476545264411
508,0.4,-0.0010191275912546094,0.00162146102413456
508,0.5,-0.0010180200487623636,0.0016225685666268058
508,0.6,-0.0010121617180667841,0.0016284268973223853
509,0.4,0.0013063143152299284,0.001742136789581239
509,0.5,0.0013053796649712124,0.001741202139322523
509,0.6,0.0013137594970551447,0.0017495819714064553
510,0.4,-0.00030905888139939885,0.0009398870683069993
510,0.5,-0.0003095765105235321,0.0009393694391828661
510,0.6,-0.0003024419231143355,0.0009465040265920627
511,0.4,-0.0007841231757803324,-0.0026867545016657085
511,0.5,-0.0007852724245245302,-0.0026879037504099063
511,0.6,-0.0007780534295796365,-0.0026806847554650126
512,0.4,-3.052131632988453e-05,-0.0007662540639899879
512,0.5,-3.1261443498339925e-05,-0.0007669941911584433
512,0.6,-2.4672784919535506e-05,-0.0007604055325796388
513,0.4,-0.0015907029982129423,0.002802358862250595
513,0.5,-0.0015931225120811576,0.00279993934838238
513,0.6,-0.0015881801712886168,0.0028048816891749206
514,0.4,-0.0010435786436568395,0.0014620377362184883
514,0.5,-0.0010441994602867766,0.0014614169195885512
514,0.6,-0.0010377862159979823,0.0014678301638773456
515,0.4,6.42960218128763e-05,0.0008565677569254693
515,0.5,6.359713218362373e-05,0.0008558688672962167
515,0.6,6.67954412807148e-05,0.0008590671763933078
516,0.4,-0.0009583193656194089,0.0005508805134147449
516,0.5,-0.0009585402949785909,0.0005506595840555628
516,0.6,-0.0009571884307774531,0.0005520114482567007
517,0.4,-0.00041549590959306937,0.00022663764614862247
517,0.5,-0.00042092016773931373,0.0002212133880023781
517,0.6,-0.00042001314169497206,0.00022212041404671978
518,0.4,-0.0007147478022628273,0.00198223314688159
518,0.5,-0.0007149615202570458,0.0019820194288873716
518,0.6,-0.0007120625740294206,0.001984918375114997
519,0.4,0.0006526585066655155,-0.0005157250091027132
519,0.5,0.0006509639681268331,-0.0005174195476413956
519,0.6,0.0006524419410172677,-0.000515941574750961
520,0.4,-0.0005079576607072006,0.002584305816420593
520,0.5,-0.0005087288323656625,0.002583534644762131
520,0.6,-0.0005070159886075842,0.0025852474885202092
521,0.4,-0.0016254378816511345,-0.0014283229695207789
521,0.5,-0.0016258331762385447,-0.0014287182641081891
521,0.6,-0.001621554305231726,-0.0014244393931013705
522,0.4,0.00024934637247334135,0.0012251524688378368
522,0.5,0.000249825152367128,0.0012256312487316234
522,0.6,0.00024877692755048697,0.0012245830239149824
523,0.4,-0.001227389044796065,0.0017191031657477762
523,0.5,-0.0012270842251728142,0.001719407985371027
523,0.6,-0.0012234569223479042,0.001723035288195937
524,0.4,0.00040873547585551506,-0.00023676096423522197
524,0.5,0.0004084832340288391,-0.0002370132060618979
524,0.6,0.0004112333063008289,-0.00023426313378990815
525,0.4,-0.0006323394148110145,-0.0013383728237230802
525,0.5,-0.0006323080275882631,-0.0013383414365003288
525,0.6,-0.0006281414775727023,-0.001334174886484768
526,0.4,-0.00032469861361653085,-0.001874782221794269
526,0.5,-0.00032523264020106746,-0.0018753162483788055
526,0.6,-0.0003186899606188176,-0.0018687735687965557
527,0.4,-0.0005155758752432571,-0.001032962718544722
527,0.5,-0.0005177054673183024,-0.0010350923106197674
527,0.6,-0.000512990477844727,-0.001030377321146192
528,0.4,-0.0012916088511301799,-0.0027454837670881083
528,0.5,-0.0012939436740253552,-0.0027478185899832835
528,0.6,-0.0012921704223327335,-0.002746045338290662
529,0.4,-0.0011237479608226797,-8.397390668567206e-05
529,0.5,-0.0011247885438119415,-8.501448967493386e-05
529,0.6,-0.0011208286110478138,-8.105455691080621e-05
530,0.4,0.0003888879841648374,0.001577235374919994
530,0.5,0.00038930509714837913,0.0015776524879035358
530,0.6,0.00039366592270440037,0.001582013313459557
531,0.4,-0.0006959897268134507,0.0001402049603522887
531,0.5,-0.0006953751819375603,0.0001408195052281791
531,0.6,-0.0006861437912856622,0.00015005089588007725
532,0.4,-0.0002784135647301289,-0.003022778830606865
532,0.5,-0.0002785442452206688,-0.0030229095110974047
532,0.6,-0.0002735249530564088,-0.0030178902189331447
533,0.4,-0.0005464208747079924,-0.00021407873976204972
533,0.5,-0.0005462558560914571,-0.00021391372114551443
533,0.6,-0.0005344948584490861,-0.0002021527235031434
534,0.4,-0.0007614272549064105,0.002759458283907973
534,0.5,-0.0007606672761789335,0.00276021826263545
534,0.6,-0.0007543881480452375,0.002766497390769146
535,0.4,3.396248659942591e-05,0.0004253375044744323
535,0.5,3.240174193866463e-05,0.000423776759813671
535,0.6,3.4765721983687214e-05,0.0004261407398586936
536,0.4,-0.000473013796083277,-0.0009080933590589896
536,0.5,-0.00047462235603616676,-0.0009097019190118794
536,0.6,-0.0004725213139743223,-0.0009076008769500349
537,0.4,-0.00020738658818758582,0.0015528646542069258
537,0.5,-0.00020877261683348303,0.0015514786255610286
537,0.6,-0.00020343613150500262,0.001556815110889509
538,0.4,-8.211246048843435e-05,-0.000571773698681291
538,0.5,-8.067151263539685e-05,-0.0005703327508282535
538,0.6,-7.820633483132666e-05,-0.0005678675730241833
539,0.4,-0.0008050567444563422,-0.0017053993726946909
539,0.5,-0.0008081052296567415,-0.0017084478578950901
539,0.6,-0.0008043222248539789,-0.0017046648530923275
540,0.4,-0.001433830756482679,0.0014096550855370454
540,0.5,-0.0014352572420211068,0.0014082285999986177
540,0.6,-0.0014288105081656233,0.0014146753338541013
541,0.4,-6.577095398890842e-06,-0.00139134318173037
541,0.5,-7.735622152643673e-06,-0.001392501708484123
541,0.6,-2.8710458300773567e-06,-0.0013876371321615566
542,0.4,-0.0010527336473587917,-0.0027035579415029265
542,0.5,-0.001054330215167515,-0.0027051545093116497
542,0.6,-0.0010504809542737498,-0.0027013052484178846
543,0.4,0.0007630559946406323,-0.0016392690401269283
543,0.5,0.0007621714308997107,-0.00164015360386785
543,0.6,0.0007562696202506602,-0.0016460554145169004
544,0.4,-0.0017683724450675425,-0.001498065204957294
544,0.5,-0.0017663533483164018,-0.0014960461082061532
544,0.6,-0.0017547903078468097,-0.0014844830677365611
545,0.4,0.00013207727465741614,-0.00040562513480082996
545,0.5,0.0001301613439287641,-0.000407541065529482
545,0.6,0.00013201640189819397,-0.00040568600756005213
546,0.4,-0.00080031578187853,-0.0003006425632011839
546,0.5,-0.000799579963498942,-0.00029990674482159585
546,0.6,-0.0007937221706040554,-0.0002940489519267092
547,0.4,-7.130849972503128e-05,0.0007858114045294629
547,0.5,-7.45240458905061e-05,0.000782595858363988
547,0.6,-7.183408275138192e-05,0.0007852858215031122
548,0.4,0.0003678507421823185,-0.0006750482032540916
548,0.5,0.0003665067878996231,-0.000676392157536787
548,0.6,0.0003631504108112249,-0.0006797485346251853
549,0.4,-0.0001210767824170178,-0.0006798693263871669
549,0.5,-0.0001221545784400313,-0.0006809471224101804
