candidate,beta,mode,seed,outer_fold,rank_preserved,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
beta_0.925_brier,0.925,brier,71,1,True,0.16032342539913733,0.15953147726326383,-0.0007919481358734937,0.18174973824202223,0.151669274231519,-0.03008046401050324,0.376245181125975,0.4067516287355519,-0.03050644760957688,95,20
beta_0.925_mix_25,0.925,mix_25,71,1,True,0.16032342539913733,0.15963870030876057,-0.0006847250903767588,0.18174973824202223,0.1820017299864739,0.00025199174445167394,0.376245181125975,0.40675166134537977,-0.03050648021940472,95,20
beta_0.925_mix_50,0.925,mix_50,71,1,True,0.16032342539913733,0.15969694600987475,-0.0006264793892625797,0.18174973824202223,0.19562194661757748,0.01387220837555525,0.376245181125975,0.40675157331901374,-0.030506392193038634,95,20
beta_0.925_mix_75,0.925,mix_75,71,1,True,0.16032342539913733,0.15973234764223754,-0.0005910777568997883,0.18174973824202223,0.2032773080974557,0.02152756985543347,0.376245181125975,0.4067516017882537,-0.03050642066227871,95,20
beta_0.925_logloss,0.925,logloss,71,1,True,0.16032342539913733,0.15975594581650263,-0.0005674795826347001,0.18174973824202223,0.20816671364807665,0.02641697540605442,0.376245181125975,0.40675127325266247,-0.030506092126687423,95,20
beta_0.950_brier,0.95,brier,71,1,True,0.16032342539913733,0.15976718684995173,-0.0005562385491856003,0.18174973824202223,0.1527550818337141,-0.028994656408308117,0.376245181125975,0.3960476231562354,-0.01980244203026027,95,20
beta_0.950_mix_25,0.95,mix_25,71,1,True,0.16032342539913733,0.15986152208564264,-0.00046190331349468816,0.18174973824202223,0.1810072302298632,-0.0007425080121590266,0.376245181125975,0.3960475458577555,-0.01980236473178043,95,20
beta_0.950_mix_50,0.95,mix_50,71,1,True,0.16032342539913733,0.15991252219746313,-0.00041090320167419536,0.18174973824202223,0.1936642384861575,0.011914500244135262,0.376245181125975,0.3960476330301322,-0.01980245190415708,95,20
beta_0.950_mix_75,0.95,mix_75,71,1,True,0.16032342539913733,0.15994348584711396,-0.00037993955202336727,0.18174973824202223,0.2007763070582237,0.01902656881620146,0.376245181125975,0.3960476185650972,-0.019802437439122134,95,20
beta_0.950_logloss,0.95,logloss,71,1,True,0.16032342539913733,0.15996412012979122,-0.0003593052693461052,0.18174973824202223,0.20531920356061428,0.023569465318592053,0.376245181125975,0.39604759609254403,-0.019802414966568982,95,20
beta_0.975_brier,0.975,brier,71,1,True,0.16032342539913733,0.1600052588510339,-0.00031816654810343237,0.18174973824202223,0.15408459986152823,-0.027665138380494003,0.376245181125975,0.3858926277654578,-0.009647446639482693,95,20
beta_0.975_mix_25,0.975,mix_25,71,1,True,0.16032342539913733,0.16008725671334662,-0.00023616868579071082,0.18174973824202223,0.18015256031119503,-0.0015971779308271983,0.376245181125975,0.3858926053558862,-0.009647424229911161,95,20
beta_0.975_mix_50,0.975,mix_50,71,1,True,0.16032342539913733,0.1601313166792615,-0.000192108719875822,0.18174973824202223,0.19180214620185526,0.010052407959833032,0.376245181125975,0.3858924625413775,-0.009647281415402498,95,20
beta_0.975_mix_75,0.975,mix_75,71,1,True,0.16032342539913733,0.16015802415045918,-0.0001654012486781431,0.18174973824202223,0.1983459428419001,0.016596204599877873,0.376245181125975,0.38589231615503033,-0.009647135029055232,95,20
beta_0.975_logloss,0.975,logloss,71,1,True,0.16032342539913733,0.1601758124949137,-0.00014761290422363182,0.18174973824202223,0.20252611070064475,0.020776372458622516,0.376245181125975,0.3858924404441882,-0.009647259318213086,95,20
beta_0.900_brier,0.9,brier,71,2,True,0.09689654580993401,0.09899662911591574,0.0021000833059817287,-0.32072407308291484,-0.43441034770523024,0.1136862746223154,1.5630704379741496,1.7367447685027912,0.17367433052864167,104,14
beta_0.900_mix_25,0.9,mix_25,71,2,True,0.09689654580993401,0.09885486999062683,0.001958324180692819,-0.32072407308291484,-0.42343731938829043,0.1027132463053756,1.5630704379741496,1.7367450585476716,0.173674620573522,104,14
beta_0.900_mix_50,0.9,mix_50,71,2,True,0.09689654580993401,0.09879376740658415,0.0018972215966501366,-0.32072407308291484,-0.41854486331065444,0.0978207902277396,1.5630704379741496,1.7367448772303598,0.17367443925621018,104,14
beta_0.900_mix_75,0.9,mix_75,71,2,True,0.09689654580993401,0.09875987615328644,0.0018633303433524262,-0.32072407308291484,-0.41578580018156985,0.09506172709865501,1.5630704379741496,1.736744854432158,0.1736744164580084,104,14
beta_0.900_logloss,0.9,logloss,71,2,True,0.09689654580993401,0.09873835729837932,0.0018418114884453107,-0.32072407308291484,-0.4140165185149386,0.09329244543202375,1.5630704379741496,1.7367446897725285,0.17367425179837892,104,14
beta_0.925_brier,0.925,brier,71,2,True,0.09689654580993401,0.09875926126474928,0.0018627154548152697,-0.32072407308291484,-0.434151775757307,0.11342770267439217,1.5630704379741496,1.6898058212287344,0.12673538325458478,104,14
beta_0.925_mix_25,0.925,mix_25,71,2,True,0.09689654580993401,0.09863983272974947,0.0017432869198154566,-0.32072407308291484,-0.4250211028773796,0.10429702979446476,1.5630704379741496,1.6898057985309054,0.12673536055675583,104,14
beta_0.925_mix_50,0.925,mix_50,71,2,True,0.09689654580993401,0.09858820031061094,0.0016916545006769312,-0.32072407308291484,-0.42096281778465305,0.10023874470173821,1.5630704379741496,1.6898059231729279,0.1267354851987783,104,14
beta_0.925_mix_75,0.925,mix_75,71,2,True,0.09689654580993401,0.0985594973710649,0.0016629515611308876,-0.32072407308291484,-0.41867610176542414,0.0979520286825093,1.5630704379741496,1.6898058866233248,0.1267354486491752,104,14
beta_0.925_logloss,0.925,logloss,71,2,True,0.09689654580993401,0.09854124410307867,0.0016446982931446613,-0.32072407308291484,-0.417210144575493,0.09648607149257815,1.5630704379741496,1.689805812401408,0.12673537442725835,104,14
beta_0.950_brier,0.95,brier,71,2,True,0.09689654580993401,0.09853128286655681,0.0016347370566228009,-0.32072407308291484,-0.4337832893184562,0.11305921623554138,1.5630704379741496,1.6453373302767853,0.08226689230263573,104,14
beta_0.950_mix_25,0.95,mix_25,71,2,True,0.09689654580993401,0.09843588903452194,0.0015393432245879302,-0.32072407308291484,-0.4265811335943601,0.10585706051144528,1.5630704379741496,1.6453370590960092,0.08226662112185967,104,14
beta_0.950_mix_50,0.95,mix_50,71,2,True,0.09689654580993401,0.09839452423314879,0.0014979784232147797,-0.32072407308291484,-0.42339034076742166,0.10266626768450682,1.5630704379741496,1.6453370766211337,0.08226663864698414,104,14
beta_0.950_mix_75,0.95,mix_75,71,2,True,0.09689654580993401,0.09837147852187268,0.001474932711938673,-0.32072407308291484,-0.4215940331872641,0.10086996010434923,1.5630704379741496,1.6453371746263101,0.08226673665216055,104,14
beta_0.950_logloss,0.95,logloss,71,2,True,0.09689654580993401,0.09835679993181981,0.0014602541218858012,-0.32072407308291484,-0.42044280014120294,0.0997187270582881,1.5630704379741496,1.645337210018551,0.08226677204440147,104,14
beta_0.975_brier,0.975,brier,71,2,True,0.09689654580993401,0.09831261084368893,0.0014160650337549235,-0.32072407308291484,-0.4333042748867796,0.11258020180386474,1.5630704379741496,1.6031491097412205,0.04007867176707092,104,14
beta_0.975_mix_25,0.975,mix_25,71,2,True,0.09689654580993401,0.09824304284944117,0.0013464970395071635,-0.32072407308291484,-0.42811809970120485,0.10739402661829,1.5630704379741496,1.6031490350265198,0.04007859705237027,104,14
beta_0.975_mix_50,0.975,mix_50,71,2,True,0.09689654580993401,0.09821278855814848,0.0013162427482144717,-0.32072407308291484,-0.42582816431995874,0.1051040912370439,1.5630704379741496,1.6031490178058132,0.04007857983166363,104,14
beta_0.975_mix_75,0.975,mix_75,71,2,True,0.09689654580993401,0.09819589594211015,0.0012993501321761358,-0.32072407308291484,-0.42454016696393515,0.10381609388102031,1.5630704379741496,1.6031491883317783,0.040078750357628756,104,14
beta_0.975_logloss,0.975,logloss,71,2,True,0.09689654580993401,0.0981851204803634,0.0012885746704293932,-0.32072407308291484,-0.42371500232009085,0.10299092923717601,1.5630704379741496,1.60314930872093,0.040078870746780515,104,14
beta_0.900_brier,0.9,brier,71,3,True,0.1373101419047459,0.136843657474851,-0.00046648442989491445,0.19995461598175657,0.1663956256728233,-0.03355899030893328,0.9399752828252049,1.0444168927385489,-0.015607824436246198,94,17
beta_0.900_mix_25,0.9,mix_25,71,3,True,0.1373101419047459,0.13698117283527383,-0.00032896906947207927,0.19995461598175657,0.18819898482121655,-0.011755631160540014,0.9399752828252049,1.0444168048521496,-0.015607912322645467,94,17
beta_0.900_mix_50,0.9,mix_50,71,3,True,0.1373101419047459,0.13704725783582986,-0.0002628840689160583,0.19995461598175657,0.19799425596347475,-0.001960360018281815,0.9399752828252049,1.04441687197848,-0.015607845196314973,94,17
beta_0.900_mix_75,0.9,mix_75,71,3,True,0.1373101419047459,0.1370856684165491,-0.00022447348819681912,0.19995461598175657,0.20351758370695205,0.003562967725195487,0.9399752828252049,1.0444171055788933,-0.015607611595901738,94,17
beta_0.900_logloss,0.9,logloss,71,3,True,0.1373101419047459,0.13711069864262745,-0.00019944326211845942,0.19995461598175657,0.20705521037649038,0.007100594394733817,0.9399752828252049,1.0444168971708137,-0.01560782000398142,94,17
beta_0.925_brier,0.925,brier,71,3,True,0.1373101419047459,0.13693702591854715,-0.00037311598619876873,0.19995461598175657,0.1730250398103682,-0.02692957617138836,0.9399752828252049,1.0161895462944863,-0.04383517088030875,94,17
beta_0.925_mix_25,0.925,mix_25,71,3,True,0.1373101419047459,0.13706213783332266,-0.0002480040714232523,0.19995461598175657,0.192887517631798,-0.007067098349958556,0.9399752828252049,1.0161894243352985,-0.04383529283949661,94,17
beta_0.925_mix_50,0.925,mix_50,71,3,True,0.1373101419047459,0.13712177136579398,-0.0001883705389519319,0.19995461598175657,0.20179379136220343,0.001839175380446867,0.9399752828252049,1.0161897349263898,-0.04383498224840532,94,17
beta_0.925_mix_75,0.925,mix_75,71,3,True,0.1373101419047459,0.13715633366782048,-0.000153808236925429,0.19995461598175657,0.20681497688722705,0.006860360905470486,0.9399752828252049,1.0161895358713064,-0.043835181303488624,94,17
beta_0.925_logloss,0.925,logloss,71,3,True,0.1373101419047459,0.1371788257746827,-0.00013131613006320264,0.19995461598175657,0.21003138076321004,0.010076764781453473,0.9399752828252049,1.0161889401430877,-0.04383577703170738,94,17
beta_0.950_brier,0.95,brier,71,3,True,0.1373101419047459,0.13703999434929937,-0.0002701475554465482,0.19995461598175657,0.17984402730961724,-0.02011058867213933,0.9399752828252049,0.9894474914764259,-0.04947220865122093,94,17
beta_0.950_mix_25,0.95,mix_25,71,3,True,0.1373101419047459,0.13715203209833765,-0.0001581098064082631,0.19995461598175657,0.1976634760168568,-0.002291139964899769,0.9399752828252049,0.9894475727348258,-0.049472289909620826,94,17
beta_0.950_mix_50,0.95,mix_50,71,3,True,0.1373101419047459,0.13720497957910818,-0.00010516232563773098,0.19995461598175657,0.20563749414094168,0.005682878159185112,0.9399752828252049,0.9894474495045554,-0.049472166679350504,94,17
beta_0.950_mix_75,0.95,mix_75,71,3,True,0.1373101419047459,0.1372355744401252,-7.456746462070063e-05,0.19995461598175657,0.21013216472310348,0.010177548741346909,0.9399752828252049,0.9894475637557386,-0.049472280930533685,94,17
beta_0.950_logloss,0.95,logloss,71,3,True,0.1373101419047459,0.13725545601048542,-5.468589426049775e-05,0.19995461598175657,0.21301163782194538,0.01305702184018881,0.9399752828252049,0.9894475816786642,-0.04947229885345927,94,17
beta_0.975_brier,0.975,brier,71,3,True,0.1373101419047459,0.1371523349039103,-0.00015780700083561916,0.19995461598175657,0.18685276736453438,-0.01310184861722219,0.9399752828252049,0.964076815184155,-0.024101532358950073,94,17
beta_0.975_mix_25,0.975,mix_25,71,3,True,0.1373101419047459,0.13725064814181653,-5.9493762929380134e-05,0.19995461598175657,0.20252595606517165,0.0025713400834150857,0.9399752828252049,0.9640770864409143,-0.02410180361570935,94,17
beta_0.975_mix_50,0.975,mix_50,71,3,True,0.1373101419047459,0.1372966972783905,-1.3444626355413325e-05,0.19995461598175657,0.2095244692194428,0.009569853237686221,0.9399752828252049,0.9640772595936642,-0.024101976768459266,94,17
beta_0.975_mix_75,0.975,mix_75,71,3,True,0.1373101419047459,0.1373232215301733,1.307962542737573e-05,0.19995461598175657,0.21346836291096705,0.01351374692921048,0.9399752828252049,0.9640771075209567,-0.024101824695751728,94,17
beta_0.975_logloss,0.975,logloss,71,3,True,0.1373101419047459,0.13734043131372914,3.0289408983225075e-05,0.19995461598175657,0.21599524873377962,0.016040632752023054,0.9399752828252049,0.9640771321222984,-0.02410184929709347,94,17
beta_0.900_brier,0.9,brier,71,4,True,0.11136319665780503,0.11088474794220718,-0.0004784487155978512,-0.14500290653757697,-0.2356559424576148,0.09065303592003782,0.6858017311076382,0.7620021477223078,-0.07620041661466959,101,14
beta_0.900_mix_25,0.9,mix_25,71,4,True,0.11136319665780503,0.11075413777126404,-0.000609058886540989,-0.14500290653757697,-0.2169616679071943,0.07195876136961732,0.6858017311076382,0.762002345519463,-0.0762006144118248,101,14
beta_0.900_mix_50,0.9,mix_50,71,4,True,0.11136319665780503,0.11069717930940767,-0.0006660173483973575,-0.14500290653757697,-0.20823663849835033,0.06323373196077336,0.6858017311076382,0.7620022021880086,-0.07620047108037042,101,14
beta_0.900_mix_75,0.9,mix_75,71,4,True,0.11136319665780503,0.11066555146887143,-0.0006976451889336016,-0.14500290653757697,-0.20321814896619783,0.05821524242862086,0.6858017311076382,0.7620022024919382,-0.07620047138429997,101,14
beta_0.900_logloss,0.9,logloss,71,4,True,0.11136319665780503,0.11064548720687066,-0.0007177094509343701,-0.14500290653757697,-0.1999649343648946,0.05496202782731763,0.6858017311076382,0.7620022190076133,-0.07620048789997513,101,14
beta_0.925_brier,0.925,brier,71,4,True,0.11136319665780503,0.11109438388218622,-0.00026881277561881245,-0.14500290653757697,-0.23083277016274883,0.08582986362517186,0.6858017311076382,0.74140752134729,-0.05560579023965184,101,14
beta_0.925_mix_25,0.925,mix_25,71,4,True,0.11136319665780503,0.11097908849252859,-0.00038410816527643943,-0.14500290653757697,-0.21416688426070996,0.06916397772313299,0.6858017311076382,0.7414072607900376,-0.0556055296823994,101,14
beta_0.925_mix_50,0.925,mix_50,71,4,True,0.11136319665780503,0.11092848866749505,-0.0004347079903099793,-0.14500290653757697,-0.20640130837230347,0.0613984018347265,0.6858017311076382,0.741407601945079,-0.05560587083744084,101,14
beta_0.925_mix_75,0.925,mix_75,71,4,True,0.11136319665780503,0.11090027115207345,-0.00046292550573158453,-0.14500290653757697,-0.20193482355679115,0.056931917019214184,0.6858017311076382,0.7414075121565227,-0.05560578104888447,101,14
beta_0.925_logloss,0.925,logloss,71,4,True,0.11136319665780503,0.11088231790502694,-0.0004808787527780939,-0.14500290653757697,-0.19903876551013255,0.054035858972555584,0.6858017311076382,0.7414074145548091,-0.05560568344717087,101,14
beta_0.950_brier,0.95,brier,71,4,True,0.11136319665780503,0.11131204982418014,-5.114683362489325e-05,-0.14500290653757697,-0.22584100815988573,0.08083810162230876,0.6858017311076382,0.7218967831018192,-0.03609505199418095,101,14
beta_0.950_mix_25,0.95,mix_25,71,4,True,0.11136319665780503,0.11121263214450199,-0.00015056451330304477,-0.14500290653757697,-0.21131822853789628,0.06631532200031931,0.6858017311076382,0.7218968172604926,-0.036095086152854394,101,14
beta_0.950_mix_50,0.95,mix_50,71,4,True,0.11136319665780503,0.11116871946613732,-0.00019447719166770794,-0.14500290653757697,-0.20456344281873934,0.05956053628116237,0.6858017311076382,0.7218966873200607,-0.036094956212422535,101,14
beta_0.950_mix_75,0.95,mix_75,71,4,True,0.11136319665780503,0.111144125737276,-0.00021907092052902977,-0.14500290653757697,-0.20067871967671203,0.055675813139135055,0.6858017311076382,0.721896792068711,-0.036095060961072845,101,14
beta_0.950_logloss,0.95,logloss,71,4,True,0.11136319665780503,0.11112843194579826,-0.0002347647120067714,-0.14500290653757697,-0.19815933214341297,0.053156425605836,0.6858017311076382,0.7218968058492903,-0.03609507474165208,101,14
beta_0.975_brier,0.975,brier,71,4,True,0.11136319665780503,0.11153712926151842,0.00017393260371338648,-0.14500290653757697,-0.22067889562376275,0.07567598908618578,0.6858017311076382,0.703386691959364,-0.017584960851725784,101,14
beta_0.975_mix_25,0.975,mix_25,71,4,True,0.11136319665780503,0.1114541028514723,9.090619366726449e-05,-0.14500290653757697,-0.20841430183245552,0.06341139529487855,0.6858017311076382,0.7033866902123186,-0.017584959104680387,101,14
beta_0.975_mix_50,0.975,mix_50,71,4,True,0.11136319665780503,0.111417191574561,5.399491675596446e-05,-0.14500290653757697,-0.20272110037553148,0.05771819383795451,0.6858017311076382,0.7033866563731397,-0.017584925265501483,101,14
beta_0.975_mix_75,0.975,mix_75,71,4,True,0.11136319665780503,0.1113964295226928,3.3232864887766667e-05,-0.14500290653757697,-0.19944739089165342,0.05444448435407645,0.6858017311076382,0.7033866553556852,-0.01758492424804703,101,14
beta_0.975_logloss,0.975,logloss,71,4,True,0.11136319665780503,0.11138314197690087,1.9945319095840408e-05,-0.14500290653757697,-0.19732392411024857,0.0523210175726716,0.6858017311076382,0.7033866715124819,-0.017584940404843707,101,14
beta_0.900_brier,0.9,brier,101,0,True,0.12214142238609951,0.12293710231179318,0.0007956799256936681,0.1010847742050508,0.130195045212898,0.029110271007847188,1.272458319962536,1.4138425312809957,0.14138421131845957,101,17
beta_0.900_mix_25,0.9,mix_25,101,0,True,0.12214142238609951,0.12293807835213687,0.0007966559660373546,0.1010847742050508,0.13033732525331987,0.02925255104826907,1.272458319962536,1.4138424687147653,0.14138414875222916,101,17
beta_0.900_mix_50,0.9,mix_50,101,0,True,0.12214142238609951,0.12293849777385352,0.0007970753877540038,0.1010847742050508,0.13039843986391475,0.029313665658863952,1.272458319962536,1.4138425310912068,0.14138421112867072,101,17
beta_0.900_mix_75,0.9,mix_75,101,0,True,0.12214142238609951,0.12293873125362882,0.0007973088675293089,0.1010847742050508,0.13043245390915065,0.02934767970409985,1.272458319962536,1.4138424655793236,0.14138414561678747,101,17
beta_0.900_logloss,0.9,logloss,101,0,True,0.12214142238609951,0.12293887956233777,0.0007974571762382615,0.1010847742050508,0.13045405749883554,0.029369283293784743,1.272458319962536,1.4138424509590275,0.1413841309964914,101,17
beta_0.925_brier,0.925,brier,101,0,True,0.12214142238609951,0.12282648062244696,0.0006850582363474439,0.1010847742050508,0.13820445020365846,0.03711967599860766,1.272458319962536,1.3756305135109905,0.10317219354845442,101,17
beta_0.925_mix_25,0.925,mix_25,101,0,True,0.12214142238609951,0.12281119970445314,0.0006697773183536315,0.1010847742050508,0.13600666193130595,0.03492188772625515,1.272458319962536,1.375630445790981,0.10317212582844482,101,17
beta_0.925_mix_50,0.925,mix_50,101,0,True,0.12214142238609951,0.12280469857269077,0.0006632761865912606,0.1010847742050508,0.1350656726026599,0.033980898397609094,1.272458319962536,1.3756305356719656,0.10317221570942947,101,17
beta_0.925_mix_75,0.925,mix_75,101,0,True,0.12214142238609951,0.12280109632420638,0.0006596739381068695,0.1010847742050508,0.1345427159605984,0.033457941755547616,1.272458319962536,1.3756305442433043,0.10317222428076822,101,17
beta_0.925_logloss,0.925,logloss,101,0,True,0.12214142238609951,0.12279880693630725,0.0006573845502077375,0.1010847742050508,0.13420977132438605,0.03312499711933525,1.272458319962536,1.3756304892596192,0.10317216929708306,101,17
beta_0.950_brier,0.95,brier,101,0,True,0.12214142238609951,0.12272397003245207,0.0005825476463525575,0.1010847742050508,0.14638219057135138,0.04529741636630058,1.272458319962536,1.339429844417911,0.0669715244553748,101,17
beta_0.950_mix_25,0.95,mix_25,101,0,True,0.12214142238609951,0.12269124250223483,0.0005498201161353161,0.1010847742050508,0.14173332634792069,0.04064855214286989,1.272458319962536,1.33942977801875,0.06697145805621396,101,17
beta_0.950_mix_50,0.95,mix_50,101,0,True,0.12214142238609951,0.122677460356418,0.0005360379703184814,0.1010847742050508,0.13974959790204966,0.03866482369699886,1.272458319962536,1.3394297136892672,0.06697139372673111,101,17
beta_0.950_mix_75,0.95,mix_75,101,0,True,0.12214142238609951,0.12266985479168456,0.000528432405585047,0.1010847742050508,0.13864804956009152,0.037563275355040726,1.272458319962536,1.3394297140699158,0.06697139410737973,101,17
beta_0.950_logloss,0.95,logloss,101,0,True,0.12214142238609951,0.1226650313759918,0.000523608989892288,0.1010847742050508,0.13794688442053038,0.03686211021547958,1.272458319962536,1.3394296266651684,0.0669713067026323,101,17
beta_0.975_brier,0.975,brier,101,0,True,0.12214142238609951,0.12262948204550266,0.0004880596594031422,0.1010847742050508,0.15473185377264176,0.05364707956759096,1.272458319962536,1.3050856413816625,0.03262732141912639,101,17
beta_0.975_mix_25,0.975,mix_25,101,0,True,0.12214142238609951,0.12257810539322199,0.00043668300712247643,0.1010847742050508,0.1475173975905965,0.04643262338554571,1.272458319962536,1.3050851732491267,0.03262685328659054,101,17
beta_0.975_mix_50,0.975,mix_50,101,0,True,0.12214142238609951,0.12255669467321577,0.00041527228711625563,0.1010847742050508,0.1444497045608325,0.043364930355781706,1.272458319962536,1.3050852062257983,0.032626886263262156,101,17
beta_0.975_mix_75,0.975,mix_75,101,0,True,0.12214142238609951,0.12254492799959492,0.0004035056134954057,0.1010847742050508,0.1427476055371198,0.041662831332068995,1.272458319962536,1.3050852752908515,0.03262695532831539,101,17
beta_0.975_logloss,0.975,logloss,101,0,True,0.12214142238609951,0.12253748231605822,0.0003960599299587114,0.1010847742050508,0.14166445799272176,0.04057968378767096,1.272458319962536,1.3050852193676372,0.032626899405101106,101,17
beta_0.900_brier,0.9,brier,101,1,True,0.10952336822850231,0.11030015848680651,0.0007767902583041969,-0.20663007188918525,-0.21845318552338455,0.0118231136341993,1.4973531360812438,1.6637257825690208,0.16637264648777705,96,15
beta_0.900_mix_25,0.9,mix_25,101,1,True,0.10952336822850231,0.11030569475127021,0.0007823265227678983,-0.20663007188918525,-0.21959846008810258,0.012968388198917324,1.4973531360812438,1.6637256237756504,0.1663724876944066,96,15
beta_0.900_mix_50,0.9,mix_50,101,1,True,0.10952336822850231,0.11030808620673957,0.0007847179782372593,-0.20663007188918525,-0.22008929874565697,0.013459226856471718,1.4973531360812438,1.6637254954660583,0.16637235938481454,96,15
beta_0.900_mix_75,0.9,mix_75,101,1,True,0.10952336822850231,0.11030942021766864,0.0007860519891663281,-0.20663007188918525,-0.22036210162417957,0.013732029734994322,1.4973531360812438,1.663725780680538,0.16637264459929413,96,15
beta_0.900_logloss,0.9,logloss,101,1,True,0.10952336822850231,0.1103102711539127,0.0007869029254103932,-0.20663007188918525,-0.2205357461432116,0.013905674254026335,1.4973531360812438,1.663725807873628,0.16637267179238413,96,15
beta_0.925_brier,0.925,brier,101,1,True,0.10952336822850231,0.11010133538386066,0.0005779671553583499,-0.20663007188918525,-0.21801168213669164,0.01138161024750639,1.4973531360812438,1.618760180589624,0.12140704450838014,96,15
beta_0.925_mix_25,0.925,mix_25,101,1,True,0.10952336822850231,0.11011732740260288,0.0005939591741005723,-0.20663007188918525,-0.22121260173426915,0.014582529845083902,1.4973531360812438,1.6187602160773236,0.1214070799960798,96,15
beta_0.925_mix_50,0.925,mix_50,101,1,True,0.10952336822850231,0.11012430572334231,0.0006009374948399981,-0.20663007188918525,-0.22258016882318243,0.015950096933997182,1.4973531360812438,1.6187602288506664,0.12140709276942263,96,15
beta_0.925_mix_75,0.925,mix_75,101,1,True,0.10952336822850231,0.11012821907147718,0.0006048508429748745,-0.20663007188918525,-0.2233396711958603,0.016709599306675038,1.4973531360812438,1.6187602047192076,0.1214070686379638,96,15
beta_0.925_logloss,0.925,logloss,101,1,True,0.10952336822850231,0.11013072364376636,0.0006073554152640492,-0.20663007188918525,-0.22382302578982627,0.017192953900641017,1.4973531360812438,1.6187601490323889,0.12140701295114509,96,15
beta_0.950_brier,0.95,brier,101,1,True,0.10952336822850231,0.1099135781925484,0.0003902099640460954,-0.20663007188918525,-0.21745315937184617,0.01082308748266092,1.4973531360812438,1.5761611540326534,0.07880801795140968,96,15
beta_0.950_mix_25,0.95,mix_25,101,1,True,0.10952336822850231,0.10994120582457599,0.00041783759607368076,-0.20663007188918525,-0.22280454063704014,0.016174468747854887,1.4973531360812438,1.5761612393355575,0.07880810325431375,96,15
beta_0.950_mix_50,0.95,mix_50,101,1,True,0.10952336822850231,0.1099533773816686,0.0004300091531662942,-0.20663007188918525,-0.22508347843061782,0.01845340654143257,1.4973531360812438,1.5761613171951645,0.07880818111392074,96,15
beta_0.950_mix_75,0.95,mix_75,101,1,True,0.10952336822850231,0.10996023678531965,0.0004368685568173353,-0.20663007188918525,-0.22634811823552747,0.019718046346342222,1.4973531360812438,1.57616130618739,0.07880817010614627,96,15
beta_0.950_logloss,0.95,logloss,101,1,True,0.10952336822850231,0.10996464039248603,0.00044127216398372193,-0.20663007188918525,-0.2271527780932866,0.02052270620410135,1.4973531360812438,1.576161187306015,0.0788080512247713,96,15
beta_0.975_brier,0.975,brier,101,1,True,0.10952336822850231,0.1097367348574788,0.0002133666289764885,-0.20663007188918525,-0.21677313994548952,0.010143068056304272,1.4973531360812438,1.5357469853983576,0.03839384931711387,96,15
beta_0.975_mix_25,0.975,mix_25,101,1,True,0.10952336822850231,0.10977726764797693,0.0002538994194746236,-0.20663007188918525,-0.22437312491842776,0.017743053029242506,1.4973531360812438,1.5357470228813423,0.03839388680009859,96,15
beta_0.975_mix_50,0.975,mix_50,101,1,True,0.10952336822850231,0.10979528654950538,0.00027191832100306734,-0.20663007188918525,-0.22759882129678954,0.020968749407604292,1.4973531360812438,1.535746690138895,0.038393554057651214,96,15
beta_0.975_mix_75,0.975,mix_75,101,1,True,0.10952336822850231,0.10980548817972617,0.0002821199512238609,-0.20663007188918525,-0.22938737488373417,0.022757302994548922,1.4973531360812438,1.53574701156871,0.0383938754874662,96,15
beta_0.975_logloss,0.975,logloss,101,1,True,0.10952336822850231,0.10981205613070565,0.0002886879022033356,-0.20663007188918525,-0.23052511768153372,0.023895045792348468,1.4973531360812438,1.535746688412779,0.0383935523315353,96,15
beta_0.900_brier,0.9,brier,101,2,True,0.11873179561168225,0.11881285638284025,8.106077115800636e-05,-0.3167862031892239,-0.3333411773202538,0.01655497413102991,0.6932817165593816,0.7703130158826668,-0.07703129932328512,99,16
beta_0.900_mix_25,0.9,mix_25,101,2,True,0.11873179561168225,0.11880226017770772,7.04645660254688e-05,-0.3167862031892239,-0.33221450823464393,0.015428305045420032,0.6932817165593816,0.7703128359052579,-0.07703111934587625,99,16
beta_0.900_mix_50,0.9,mix_50,101,2,True,0.11873179561168225,0.11879761475093771,6.581913925546301e-05,-0.3167862031892239,-0.3317185779155811,0.014932374726357223,0.6932817165593816,0.7703130151547131,-0.07703129859533142,99,16
beta_0.900_mix_75,0.9,mix_75,101,2,True,0.11873179561168225,0.1187950073221652,6.32117104829577e-05,-0.3167862031892239,-0.3314396805245563,0.014653477335332399,0.6932817165593816,0.7703129385966546,-0.07703122203727297,99,16
beta_0.900_logloss,0.9,logloss,101,2,True,0.11873179561168225,0.11879333797062851,6.154235894625937e-05,-0.3167862031892239,-0.3312609187335851,0.014474715544361194,0.6932817165593816,0.7703130568834355,-0.0770313403240539,99,16
beta_0.925_brier,0.925,brier,101,2,True,0.11873179561168225,0.11886353503250743,0.00013173942082518597,-0.3167862031892239,-0.3375805579577481,0.020794354768524204,0.6932817165593816,0.7494936643204522,-0.056211947761070524,99,16
beta_0.925_mix_25,0.925,mix_25,101,2,True,0.11873179561168225,0.11887775207887845,0.00014595646719620103,-0.3167862031892239,-0.3390749777128723,0.022288774523648414,0.6932817165593816,0.7494937527565381,-0.05621203619715642,99,16
