study,partition,seed,indicator,mean,sd,median,q90,max
TCGA-HNSC,calibration,17,modality_ood_knn,15.891256353552794,2.053929841872693,15.510530591954797,18.49322512828275,24.08952261149856
TCGA-HNSC,calibration,17,modality_ood_isolation_forest,0.416262079871206,0.01738225582290109,0.414333068186983,0.4357685469417261,0.4725611040246603
TCGA-HNSC,calibration,17,fusion_uncertainty_sd,0.14770584601857403,0.047318716156223704,0.15719902872181182,0.20243706794974395,0.25058616350392915
TCGA-HNSC,calibration,17,fusion_uncertainty_width95,0.48006870164684623,0.15353305701788464,0.4997999522260754,0.6638771138215032,0.807184456209353
TCGA-HNSC,calibration,17,perturbation_sensitivity,0.19342299335124513,0.15013538470735666,0.14688919541096812,0.40118170387599966,0.642516671074641
TCGA-HNSC,calibration,17,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,calibration,17,fusion_disagreement,0.01309718693823253,0.009892010795603872,0.011298279245326781,0.027427682297075876,0.047789651762453866
TCGA-HNSC,calibration,17,clinical_ood_rank,0.5051158777120316,0.2769897268787118,0.5272435897435898,0.8926282051282052,0.9711538461538461
TCGA-HNSC,calibration,17,modality_ood_rank,0.5048076923076923,0.26767445850451893,0.5064102564102564,0.8612179487179488,0.9839743589743589
TCGA-HNSC,calibration,17,clinical_unreliability,0.5052802432610125,0.19507573841261275,0.5336538461538461,0.7451923076923077,0.9209401709401709
TCGA-HNSC,calibration,17,modality_unreliability,0.40384615384615385,0.1386865846927426,0.38461538461538464,0.6087179487179487,0.742948717948718
TCGA-HNSC,oof,29,clinical_ood_mahalanobis,4.673127669234487,2.6791276513405187,3.8509111324266967,7.980262797259278,20.0400954820399
TCGA-HNSC,oof,29,clinical_ood_knn,2.259407670313728,2.574455991834665,1.6345254096625563,5.058201177338257,17.330534922856437
TCGA-HNSC,oof,29,clinical_ood_isolation_forest,0.40413537341953515,0.04452341825098642,0.3965341261141487,0.4595313286241863,0.5697139519277017
TCGA-HNSC,oof,29,clinical_uncertainty_sd,0.04255740834387176,0.013979631551646172,0.037734772089442654,0.062373857204979295,0.105300684228626
TCGA-HNSC,oof,29,clinical_uncertainty_width95,0.13818629004657904,0.04791613027505936,0.12239968124073364,0.2028912323654575,0.35776387287537725
TCGA-HNSC,oof,29,clinical_model_disagreement,0.0394709976591787,0.031241640464112354,0.0326821768802974,0.07872587539480574,0.1921703574839655
TCGA-HNSC,oof,29,modality_ood_mahalanobis,5.8342281166363765,0.7479550759791269,5.772662828835266,6.791807528850413,8.581664764270824
TCGA-HNSC,oof,29,modality_ood_knn,16.272651032331755,1.9259620392769323,15.997917929580115,18.58233046202335,24.761973092793404
TCGA-HNSC,oof,29,modality_ood_isolation_forest,0.412144477776429,0.016267920576772017,0.4105538340102837,0.43366733804203234,0.4860777013754902
TCGA-HNSC,oof,29,fusion_uncertainty_sd,0.171102107353823,0.059874870642503394,0.17660020564593903,0.24334293514879132,0.34071101873702214
TCGA-HNSC,oof,29,fusion_uncertainty_width95,0.5452708813175573,0.1818151139400747,0.5699368397703811,0.7647029901630994,0.9149072274876228
TCGA-HNSC,oof,29,perturbation_sensitivity,0.21255311985267672,0.1678455190809073,0.17728817945153197,0.44734560936197654,0.8076759372395259
TCGA-HNSC,oof,29,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,oof,29,fusion_disagreement,0.028677019718535653,0.026944373035039947,0.020367182227432834,0.06335734275342343,0.15475462690200203
TCGA-HNSC,oof,29,clinical_ood_rank,0.4866543095458758,0.26479092788754566,0.4583333333333333,0.8557692307692308,0.9871794871794872
TCGA-HNSC,oof,29,modality_ood_rank,0.4980228606734631,0.26664297115909197,0.48717948717948717,0.8705128205128205,0.9967948717948718
TCGA-HNSC,oof,29,clinical_unreliability,0.6080089589125733,0.15093290315836408,0.5982905982905983,0.8141025641025641,0.9850427350427351
TCGA-HNSC,oof,29,modality_unreliability,0.46578622181031826,0.13865084475977424,0.4673076923076923,0.65,0.757051282051282
TCGA-HNSC,calibration,29,clinical_ood_mahalanobis,5.02594587372953,3.0488449957810957,4.086400248737446,8.347474078413292,21.972961426103765
TCGA-HNSC,calibration,29,clinical_ood_knn,2.3110457181355337,2.862344890663195,1.652028945995137,5.0195313685372325,18.88699262880332
TCGA-HNSC,calibration,29,clinical_ood_isolation_forest,0.4057889202612356,0.04282493651451273,0.4024017186551767,0.4676360723761026,0.5300470474384377
TCGA-HNSC,calibration,29,clinical_uncertainty_sd,0.028210828350912973,0.008279109513589074,0.0262917685347394,0.04005916866425274,0.059255654574052526
TCGA-HNSC,calibration,29,clinical_uncertainty_width95,0.09212565046520381,0.027376264427960248,0.08506573174197195,0.12609229568087596,0.20717529239727883
TCGA-HNSC,calibration,29,clinical_model_disagreement,0.040575361993848806,0.02676504099187229,0.03796511903171634,0.07373889723001403,0.11392737838468714
TCGA-HNSC,calibration,29,modality_ood_mahalanobis,5.887656747389327,0.7705416115542342,5.914079956301473,6.829940197731856,7.95501745110568
TCGA-HNSC,calibration,29,modality_ood_knn,15.891256353552794,2.053929841872693,15.510530591954797,18.49322512828275,24.08952261149856
TCGA-HNSC,calibration,29,modality_ood_isolation_forest,0.41571774842696796,0.015688158171341955,0.4135129656002095,0.43455359831765134,0.46672021639996797
TCGA-HNSC,calibration,29,fusion_uncertainty_sd,0.14867171818657002,0.04681501888894586,0.15977075868829727,0.20124933289875582,0.24296853941320667
TCGA-HNSC,calibration,29,fusion_uncertainty_width95,0.47986927621269737,0.1450617346531808,0.5026328473663937,0.648109745177815,0.7479458954285908
TCGA-HNSC,calibration,29,perturbation_sensitivity,0.18425827292710098,0.1454196318274816,0.1489009775583019,0.3914131533261857,0.7044745095416594
TCGA-HNSC,calibration,29,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,calibration,29,fusion_disagreement,0.01443440255083477,0.01238190936899681,0.010564331833729734,0.03413703949191067,0.055622825950810584
TCGA-HNSC,calibration,29,clinical_ood_rank,0.5050850591715976,0.2772323423652992,0.5208333333333333,0.8884615384615386,0.9711538461538461
TCGA-HNSC,calibration,29,modality_ood_rank,0.5048076923076923,0.2622358354447763,0.4823717948717949,0.8810897435897437,0.9935897435897436
TCGA-HNSC,calibration,29,clinical_unreliability,0.5052699704142012,0.19161090588754914,0.5144230769230769,0.7389957264957265,0.8643162393162394
TCGA-HNSC,calibration,29,modality_unreliability,0.4038646449704142,0.143923966465821,0.3980769230769231,0.5792307692307692,0.6987179487179487
TCGA-HNSC,oof,43,clinical_ood_mahalanobis,4.714772340528956,2.799253486932908,3.900672590114793,7.907193952752885,20.10872886778882
TCGA-HNSC,oof,43,clinical_ood_knn,2.253072382931212,2.693837395521439,1.6656613381577716,5.260810912355636,17.30859097676009
TCGA-HNSC,oof,43,clinical_ood_isolation_forest,0.4047987993720555,0.04423456799016704,0.4010786963824997,0.4595817281014119,0.5802171703307563
TCGA-HNSC,oof,43,clinical_uncertainty_sd,0.040870779976760634,0.011726294586935075,0.03841199866243539,0.056167161687949406,0.09025800058775904
TCGA-HNSC,oof,43,clinical_uncertainty_width95,0.13800994813032977,0.03982609984099216,0.13142777895691737,0.18886972807123764,0.30482232901694434
TCGA-HNSC,oof,43,clinical_model_disagreement,0.03881706627382409,0.02915171489243442,0.03381238516735052,0.07883391699664066,0.16196887333060628
TCGA-HNSC,oof,43,modality_ood_mahalanobis,5.824996646920903,0.7579121129025599,5.764136465898258,6.790242161586736,8.124097000270963
TCGA-HNSC,oof,43,modality_ood_knn,16.307669277840407,1.9054555209503865,16.026859503364104,18.669858891122225,25.06767763925236
TCGA-HNSC,oof,43,modality_ood_isolation_forest,0.4106808954479283,0.016570173076610073,0.4080532943265721,0.4319399395261794,0.46787071653643
TCGA-HNSC,oof,43,fusion_uncertainty_sd,0.1733209941856287,0.05792110330380608,0.1769377896160828,0.2471589909425084,0.3059921480900163
TCGA-HNSC,oof,43,fusion_uncertainty_width95,0.5516988535221746,0.1756353720711349,0.5786280204062856,0.7545009163743782,0.919040566973013
TCGA-HNSC,oof,43,perturbation_sensitivity,0.2119519101899161,0.16651965321239068,0.16821840582516978,0.454344415538742,0.7771506255979752
TCGA-HNSC,oof,43,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,oof,43,fusion_disagreement,0.024599830861401113,0.026112372218482702,0.015387691374015522,0.05630047420008142,0.1411191247830903
TCGA-HNSC,oof,43,clinical_ood_rank,0.47994284831634226,0.26155400038742593,0.4519230769230769,0.8429487179487181,0.9807692307692308
TCGA-HNSC,oof,43,modality_ood_rank,0.5232391102873031,0.2653499326604602,0.5416666666666666,0.8782051282051282,0.9967948717948718
TCGA-HNSC,oof,43,clinical_unreliability,0.46157192874060343,0.20012228581354616,0.4551282051282051,0.7222222222222223,0.9754273504273504
TCGA-HNSC,oof,43,modality_unreliability,0.44990268767377206,0.1408953256312434,0.45833333333333337,0.6271794871794872,0.7743589743589745
TCGA-HNSC,calibration,43,clinical_ood_mahalanobis,5.02594587372953,3.0488449957810957,4.086400248737446,8.347474078413292,21.972961426103765
TCGA-HNSC,calibration,43,clinical_ood_knn,2.3110457181355337,2.862344890663195,1.652028945995137,5.0195313685372325,18.88699262880332
TCGA-HNSC,calibration,43,clinical_ood_isolation_forest,0.4093679399371618,0.04332527160765951,0.4088186286509935,0.467290594760514,0.5311767423166416
TCGA-HNSC,calibration,43,clinical_uncertainty_sd,0.04235055563052541,0.008110598651189377,0.039790153187163696,0.05175587991455858,0.07779737471137003
TCGA-HNSC,calibration,43,clinical_uncertainty_width95,0.14808528021101777,0.03152860516630179,0.13922663185127881,0.18420266578176123,0.2751412606275318
TCGA-HNSC,calibration,43,clinical_model_disagreement,0.03880641377697174,0.02726257370190826,0.036397755545042876,0.0725769728899539,0.11902767366620004
TCGA-HNSC,calibration,43,modality_ood_mahalanobis,5.887656747389327,0.7705416115542342,5.914079956301473,6.829940197731856,7.95501745110568
TCGA-HNSC,calibration,43,modality_ood_knn,15.891256353552794,2.053929841872693,15.510530591954797,18.49322512828275,24.08952261149856
TCGA-HNSC,calibration,43,modality_ood_isolation_forest,0.4108626053998158,0.01709058116260199,0.4072057846099365,0.4321695048304756,0.462356042167266
TCGA-HNSC,calibration,43,fusion_uncertainty_sd,0.14925332813107153,0.048875127361592934,0.14578083574831552,0.2095432441028245,0.2472269004435776
TCGA-HNSC,calibration,43,fusion_uncertainty_width95,0.48646072606217494,0.1559001894792167,0.495102404571138,0.6809710968244425,0.7689557369928672
TCGA-HNSC,calibration,43,perturbation_sensitivity,0.16486486279275958,0.12562530672717764,0.1311071803469543,0.3588628083246585,0.4887063795595724
TCGA-HNSC,calibration,43,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,calibration,43,fusion_disagreement,0.019570811830703937,0.01611575319253227,0.01578706815485098,0.0423217492366421,0.0796906869624624
TCGA-HNSC,calibration,43,clinical_ood_rank,0.5050850591715977,0.27417772287661,0.5336538461538461,0.8772435897435897,0.9743589743589745
TCGA-HNSC,calibration,43,modality_ood_rank,0.5048076923076923,0.2644732848886496,0.4935897435897436,0.8516025641025641,0.9807692307692308
TCGA-HNSC,calibration,43,clinical_unreliability,0.5052699704142012,0.18249705104768194,0.5149572649572649,0.7258547008547009,0.8728632478632479
TCGA-HNSC,calibration,43,modality_unreliability,0.4038646449704142,0.13552243272239273,0.3948717948717949,0.5923076923076922,0.6762820512820513
TCGA-HNSC,oof,71,clinical_ood_mahalanobis,4.668639821937801,2.7177471415354373,3.8742707661978337,7.871803130463608,20.283325792134356
TCGA-HNSC,oof,71,clinical_ood_knn,2.2367555843765667,2.619863891091934,1.616833601046293,5.039521589389345,17.330329958273033
TCGA-HNSC,oof,71,clinical_ood_isolation_forest,0.40489807186648424,0.0442866637259711,0.398638301572686,0.4599314583960536,0.5918810755081385
TCGA-HNSC,oof,71,clinical_uncertainty_sd,0.039269906964662725,0.011140567509142508,0.03714957555914623,0.05384727063985538,0.08935543505323547
TCGA-HNSC,oof,71,clinical_uncertainty_width95,0.1299225030465246,0.035959160510616955,0.1221949998370003,0.17692491859732765,0.29728257747443554
TCGA-HNSC,oof,71,clinical_model_disagreement,0.03985486640393377,0.030761741031577597,0.03476268703251384,0.07982772194924562,0.19194745401694668
TCGA-HNSC,oof,71,modality_ood_mahalanobis,5.8174359607741115,0.7691827708154172,5.766697040831106,6.7713444861120875,8.400813553632531
TCGA-HNSC,oof,71,modality_ood_knn,16.27636926948947,1.9260049417458598,16.00687206335108,18.62580798529289,24.835969436234347
TCGA-HNSC,oof,71,modality_ood_isolation_forest,0.4122829614986486,0.01741527588604087,0.41026193837819575,0.4345732626995484,0.4873677480863995
TCGA-HNSC,oof,71,fusion_uncertainty_sd,0.17463282533888427,0.061023453003954994,0.1805281001198776,0.24960686121433348,0.31710333344117886
TCGA-HNSC,oof,71,fusion_uncertainty_width95,0.5542573000713652,0.18475712935903998,0.578709385001281,0.7681894239672301,0.9261649514744872
TCGA-HNSC,oof,71,perturbation_sensitivity,0.22499871643407243,0.17557631024681603,0.1917967615440448,0.46946453325837906,0.8701843189699309
TCGA-HNSC,oof,71,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,oof,71,fusion_disagreement,0.01527476458069349,0.015452105728478775,0.01023521837600283,0.03558777151237063,0.09756427840586168
TCGA-HNSC,oof,71,clinical_ood_rank,0.4783518690145196,0.2615244712764533,0.44871794871794873,0.8301282051282052,0.9871794871794872
TCGA-HNSC,oof,71,modality_ood_rank,0.53795953042941,0.25955625396504256,0.5416666666666666,0.8801282051282052,0.9935897435897436
TCGA-HNSC,oof,71,clinical_unreliability,0.553380187416332,0.15845998980648587,0.5544871794871795,0.7677350427350428,0.9401709401709403
TCGA-HNSC,oof,71,modality_unreliability,0.4425084955205437,0.14527505455407483,0.43717948717948724,0.6414102564102564,0.7628205128205128
TCGA-HNSC,calibration,71,clinical_ood_mahalanobis,5.02594587372953,3.0488449957810957,4.086400248737446,8.347474078413292,21.972961426103765
TCGA-HNSC,calibration,71,clinical_ood_knn,2.3110457181355337,2.862344890663195,1.652028945995137,5.0195313685372325,18.88699262880332
TCGA-HNSC,calibration,71,clinical_ood_isolation_forest,0.41072034768565874,0.043659171653250645,0.4065223714232974,0.4703006406670109,0.5393467311655504
TCGA-HNSC,calibration,71,clinical_uncertainty_sd,0.03442254350745875,0.013885128084083024,0.02904899289338545,0.0542769279330324,0.08651501966853328
TCGA-HNSC,calibration,71,clinical_uncertainty_width95,0.11397118964301711,0.04183595183312321,0.09912564874342819,0.17085194708171506,0.27004787814994413
TCGA-HNSC,calibration,71,clinical_model_disagreement,0.0398663068922427,0.028622355682781445,0.03488262116599816,0.07866182340544348,0.12589984049411862
TCGA-HNSC,calibration,71,modality_ood_mahalanobis,5.887656747389327,0.7705416115542342,5.914079956301473,6.829940197731856,7.95501745110568
TCGA-HNSC,calibration,71,modality_ood_knn,15.891256353552794,2.053929841872693,15.510530591954797,18.49322512828275,24.08952261149856
TCGA-HNSC,calibration,71,modality_ood_isolation_forest,0.40966752817405766,0.017553780224939683,0.4060426508120213,0.4293852142160861,0.46588015988430653
TCGA-HNSC,calibration,71,fusion_uncertainty_sd,0.1534279703313935,0.05025505612406198,0.1574634071007589,0.21713462453392748,0.2540945199715061
TCGA-HNSC,calibration,71,fusion_uncertainty_width95,0.4930335125437162,0.154811284081195,0.5205962019658268,0.6938659590697739,0.7879948627153683
TCGA-HNSC,calibration,71,perturbation_sensitivity,0.17617429340159863,0.14145786298920865,0.15045467078291336,0.33195681643212394,0.7216068388171698
TCGA-HNSC,calibration,71,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,calibration,71,fusion_disagreement,0.014893891461581972,0.013353543922808487,0.010381427257539433,0.03178394391844511,0.0614307875202571
TCGA-HNSC,calibration,71,clinical_ood_rank,0.5050850591715977,0.27492714673621504,0.5368589743589743,0.882051282051282,0.9711538461538461
TCGA-HNSC,calibration,71,modality_ood_rank,0.5048076923076923,0.2655199656289588,0.4935897435897436,0.8592948717948719,1.0
TCGA-HNSC,calibration,71,clinical_unreliability,0.5052699704142012,0.18590490307877935,0.5202991452991453,0.7526709401709402,0.8771367521367521
TCGA-HNSC,calibration,71,modality_unreliability,0.40384615384615385,0.1335656463635477,0.3980769230769231,0.5867948717948718,0.7442307692307691
TCGA-HNSC,oof,101,clinical_ood_mahalanobis,4.777657163981654,2.979911384994098,3.8865351567368824,7.991484856187384,20.404716085183793
TCGA-HNSC,oof,101,clinical_ood_knn,2.3415498567678994,2.8538814420877987,1.7445781294819382,5.155418628646831,17.371367279485256
TCGA-HNSC,oof,101,clinical_ood_isolation_forest,0.40311352666838046,0.04514246484085142,0.3983635572244559,0.4624884345063431,0.5701847379213223
TCGA-HNSC,oof,101,clinical_uncertainty_sd,0.040102674158925426,0.010451120391245988,0.03825281150273394,0.053133924003582376,0.09381378118623589
TCGA-HNSC,oof,101,clinical_uncertainty_width95,0.13489771882343862,0.03583271658772336,0.12863638384207332,0.176544807494935,0.32304187160683184
TCGA-HNSC,oof,101,clinical_model_disagreement,0.03851340112465385,0.030656795429229874,0.03198931006829964,0.08185510893124688,0.1627388394006074
TCGA-HNSC,oof,101,modality_ood_mahalanobis,5.818732918186869,0.7674880584132302,5.763563644038222,6.820034301464897,8.576422883544183
TCGA-HNSC,oof,101,modality_ood_knn,16.29103341371392,1.9343127138049698,16.0633450804433,18.54679154338919,25.340842292824913
TCGA-HNSC,oof,101,modality_ood_isolation_forest,0.41254582744421714,0.01657591289944401,0.41111351101433613,0.43469490978104836,0.47218979625713553
TCGA-HNSC,oof,101,fusion_uncertainty_sd,0.17370624911270857,0.05960628766882034,0.17509907844775913,0.24997314373775376,0.30291794222352786
TCGA-HNSC,oof,101,fusion_uncertainty_width95,0.5513692842826948,0.1835697613345799,0.5631699119128535,0.7798422647296818,0.9261679378155613
TCGA-HNSC,oof,101,perturbation_sensitivity,0.19860723624185703,0.1599584004555174,0.1576730640369578,0.4305013804843395,0.8841703877862749
TCGA-HNSC,oof,101,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,oof,101,fusion_disagreement,0.018039504798060293,0.017896854557557535,0.013122033570013292,0.04208147043938675,0.11547734833379986
TCGA-HNSC,oof,101,clinical_ood_rank,0.48317886932344767,0.262806890396191,0.4647435897435897,0.846794871794872,0.9871794871794872
TCGA-HNSC,oof,101,modality_ood_rank,0.5012357120790856,0.2654083893549687,0.4903846153846154,0.8711538461538464,0.9935897435897436
TCGA-HNSC,oof,101,clinical_unreliability,0.4680954587581094,0.20818083026316322,0.4647435897435897,0.7420940170940171,0.9594017094017094
TCGA-HNSC,oof,101,modality_unreliability,0.4359097930182267,0.1380437290469023,0.4365384615384615,0.6141025641025641,0.766025641025641
TCGA-HNSC,calibration,101,clinical_ood_mahalanobis,5.02594587372953,3.0488449957810957,4.086400248737446,8.347474078413292,21.972961426103765
TCGA-HNSC,calibration,101,clinical_ood_knn,2.3110457181355337,2.862344890663195,1.652028945995137,5.0195313685372325,18.88699262880332
TCGA-HNSC,calibration,101,clinical_ood_isolation_forest,0.40750816078941543,0.045008768694454186,0.40266933311082437,0.47001505896563767,0.5268276063911916
TCGA-HNSC,calibration,101,clinical_uncertainty_sd,0.04160496230247406,0.00864200759844424,0.03803058124474845,0.05390059688257655,0.0756619800555612
TCGA-HNSC,calibration,101,clinical_uncertainty_width95,0.14329758807367426,0.03390162473548879,0.13329663817544912,0.19488031856334587,0.2680791271442728
TCGA-HNSC,calibration,101,clinical_model_disagreement,0.03842135666041497,0.026128437487597696,0.0349080744875514,0.07132871060862256,0.12345123211119102
TCGA-HNSC,calibration,101,modality_ood_mahalanobis,5.887656747389327,0.7705416115542342,5.914079956301473,6.829940197731856,7.95501745110568
TCGA-HNSC,calibration,101,modality_ood_knn,15.891256353552794,2.053929841872693,15.510530591954797,18.49322512828275,24.08952261149856
TCGA-HNSC,calibration,101,modality_ood_isolation_forest,0.41584609408858264,0.017369169389953414,0.41283202220404913,0.43633045620828864,0.4781632989965486
TCGA-HNSC,calibration,101,fusion_uncertainty_sd,0.14863989706031083,0.05068678757392437,0.15065257945574734,0.20625744177903677,0.2650260634467746
TCGA-HNSC,calibration,101,fusion_uncertainty_width95,0.4835763906605077,0.15998872906248665,0.49610689165995214,0.6700677735605752,0.8109482179208598
TCGA-HNSC,calibration,101,perturbation_sensitivity,0.19090750004425766,0.1445345569909506,0.16654339758669157,0.37461318940242955,0.6752389931959824
TCGA-HNSC,calibration,101,modality_missingness,0.0,0.0,0.0,0.0,0.0
TCGA-HNSC,calibration,101,fusion_disagreement,0.013206634551602554,0.00962824492621433,0.01167830197643055,0.027275232241260564,0.046476812816348634
TCGA-HNSC,calibration,101,clinical_ood_rank,0.5050850591715976,0.2761220664347711,0.5208333333333334,0.8871794871794871,0.983974358974359
TCGA-HNSC,calibration,101,modality_ood_rank,0.5048076923076923,0.26616450991504964,0.4567307692307692,0.8557692307692308,0.9839743589743589
TCGA-HNSC,calibration,101,clinical_unreliability,0.5052699704142012,0.18356961216698586,0.48450854700854695,0.7572649572649572,0.8653846153846154
TCGA-HNSC,calibration,101,modality_unreliability,0.40384615384615385,0.13881614366798015,0.39070512820512815,0.5964102564102565,0.7294871794871796
