scope,registry_source,asset_path,expected_sha256,actual_sha256,status,note
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__seed43.csv,55684ba9a8868aaff2269edc95bf1e482ff24119c4abc1a4131e7a160b54cf21,55684ba9a8868aaff2269edc95bf1e482ff24119c4abc1a4131e7a160b54cf21,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__seed71.csv,d85b0499a806654b1cdb46c2a9004d7df74daf3703addd44fcd52b33b935c954,d85b0499a806654b1cdb46c2a9004d7df74daf3703addd44fcd52b33b935c954,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__aggregate100.csv,37366da912519564f053713b2227c766f823535a223c048f93a9f2978753e312,37366da912519564f053713b2227c766f823535a223c048f93a9f2978753e312,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__aggregate80.csv,ea0c6e65efabad0314e5e4e38d5c1c6f9507b59b49f121987b5194a937eeeb7d,ea0c6e65efabad0314e5e4e38d5c1c6f9507b59b49f121987b5194a937eeeb7d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__aggregate90.csv,68edde64dce2784599326476c6f30bab6facd4929a56c80cf5119e0e7063d093,68edde64dce2784599326476c6f30bab6facd4929a56c80cf5119e0e7063d093,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__seed101.csv,09e0e20cc72aaa4d4997d4abb87b0d9a57a93a8d47fce515f83ee37c6e0f022d,09e0e20cc72aaa4d4997d4abb87b0d9a57a93a8d47fce515f83ee37c6e0f022d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__seed17.csv,88a8578aaa271c2a9aab8ab2e1fcc324b46ad93892317235b995f14e280d245c,88a8578aaa271c2a9aab8ab2e1fcc324b46ad93892317235b995f14e280d245c,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__seed29.csv,9da56d0a93cf93ee0a8212ecf31d88490a7cd886438f0a0faf881a53a7e80ae6,9da56d0a93cf93ee0a8212ecf31d88490a7cd886438f0a0faf881a53a7e80ae6,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__seed43.csv,ea18866a1244aa95f955856fb980105eefbec7a66447a3817cdd1114ad12dc90,ea18866a1244aa95f955856fb980105eefbec7a66447a3817cdd1114ad12dc90,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse65858__original__seed71.csv,f7dae10e2c54c7bf88c6a227f5c637e606621126ca7a99627f76a7e05454e4f2,f7dae10e2c54c7bf88c6a227f5c637e606621126ca7a99627f76a7e05454e4f2,MATCH,
