study,model,seed,partition,threshold,net_benefit_model,net_benefit_all,net_benefit_none
HANCOCK,B1,101,calibration,0.2,0.015365823708960169,-0.022485203859932745,0.0
HANCOCK,B1,101,calibration,0.25,0.015365823708960169,-0.09065088411726158,0.0
HANCOCK,B1,101,calibration,0.3,-0.01033548601117066,-0.168554518697066,0.0
HANCOCK,B1,101,calibration,0.35,-0.013928402359448755,-0.25844332782760954,0.0
HANCOCK,B1,101,calibration,0.4,-0.014970075726122467,-0.36331360514657707,0.0
HANCOCK,B1,101,calibration,0.45,-0.015704048558524003,-0.48725120561444757,0.0
HANCOCK,B1,101,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B2,17,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,B2,17,oof,0.1,0.04507784896226201,0.0367792993256677,0.0
HANCOCK,B2,17,oof,0.15,0.028435621930204776,-0.01988074189046951,0.0
HANCOCK,B2,17,oof,0.2,0.01089244023739705,-0.08362328825862383,0.0
HANCOCK,B2,17,oof,0.25,0.005785220472195915,-0.15586484080919874,0.0
HANCOCK,B2,17,oof,0.3,0.0045947170234313765,-0.238426615152713,0.0
HANCOCK,B2,17,oof,0.35,0.004037818904526063,-0.33369020093369084,0.0
HANCOCK,B2,17,oof,0.4,0.005077362059815982,-0.44483105101149856,0.0
HANCOCK,B2,17,oof,0.45,3.2315265085182746e-05,-0.5761793283761801,0.0
HANCOCK,B2,17,oof,0.5,-0.0004283913605546679,-0.7337972612137982,0.0
HANCOCK,B2,17,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,B2,17,calibration,0.1,0.09963283483094126,0.09112426323561533,0.0
HANCOCK,B2,17,calibration,0.15,0.07479057511161655,0.037660984602416236,0.0
HANCOCK,B2,17,calibration,0.2,0.010618889264286308,-0.022485203859932745,0.0
HANCOCK,B2,17,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,B2,17,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,B2,17,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B2,17,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B2,17,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B2,17,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B2,29,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,B2,29,oof,0.1,0.05097675701553307,0.0367792993256677,0.0
HANCOCK,B2,29,oof,0.15,0.033615592825175934,-0.01988074189046951,0.0
HANCOCK,B2,29,oof,0.2,0.006804088153292934,-0.08362328825862383,0.0
HANCOCK,B2,29,oof,0.25,0.008971829288710431,-0.15586484080919874,0.0
HANCOCK,B2,29,oof,0.3,0.0035087656915660146,-0.238426615152713,0.0
HANCOCK,B2,29,oof,0.35,0.004037818904526063,-0.33369020093369084,0.0
HANCOCK,B2,29,oof,0.4,0.003388104432469863,-0.44483105101149856,0.0
HANCOCK,B2,29,oof,0.45,0.00031304916656262234,-0.5761793283761801,0.0
HANCOCK,B2,29,oof,0.5,0.0019255223563020988,-0.7337972612137982,0.0
HANCOCK,B2,29,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,B2,29,calibration,0.1,0.09963283483094126,0.09112426323561533,0.0
HANCOCK,B2,29,calibration,0.15,0.07479057511161655,0.037660984602416236,0.0
HANCOCK,B2,29,calibration,0.2,0.010618889264286308,-0.022485203859932745,0.0
HANCOCK,B2,29,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,B2,29,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,B2,29,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B2,29,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B2,29,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B2,29,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B2,43,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,B2,43,oof,0.1,0.04947690391698717,0.0367792993256677,0.0
HANCOCK,B2,43,oof,0.15,0.02283285988449138,-0.01988074189046951,0.0
HANCOCK,B2,43,oof,0.2,0.005960829887140064,-0.08362328825862383,0.0
HANCOCK,B2,43,oof,0.25,0.004940591658522855,-0.15586484080919874,0.0
HANCOCK,B2,43,oof,0.3,0.0024228143597006526,-0.238426615152713,0.0
HANCOCK,B2,43,oof,0.35,0.002673418513208044,-0.33369020093369084,0.0
HANCOCK,B2,43,oof,0.4,-0.0006083640847170798,-0.44483105101149856,0.0
HANCOCK,B2,43,oof,0.45,-0.001792445913901887,-0.5761793283761801,0.0
HANCOCK,B2,43,oof,0.5,-0.0050677728820383555,-0.7337972612137982,0.0
HANCOCK,B2,43,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,B2,43,calibration,0.1,0.09963283483094126,0.09112426323561533,0.0
HANCOCK,B2,43,calibration,0.15,0.07479057511161655,0.037660984602416236,0.0
HANCOCK,B2,43,calibration,0.2,0.010618889264286308,-0.022485203859932745,0.0
HANCOCK,B2,43,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,B2,43,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,B2,43,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B2,43,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B2,43,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B2,43,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B2,71,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,B2,71,oof,0.1,0.047747562507891694,0.0367792993256677,0.0
HANCOCK,B2,71,oof,0.15,0.025760813604077552,-0.01988074189046951,0.0
HANCOCK,B2,71,oof,0.2,0.011785244935655241,-0.08362328825862383,0.0
HANCOCK,B2,71,oof,0.25,0.007282571661364314,-0.15586484080919874,0.0
HANCOCK,B2,71,oof,0.3,0.009333813065998887,-0.238426615152713,0.0
HANCOCK,B2,71,oof,0.35,0.005402219295844082,-0.33369020093369084,0.0
HANCOCK,B2,71,oof,0.4,0.005077362059815982,-0.44483105101149856,0.0
HANCOCK,B2,71,oof,0.45,0.0023862289819419494,-0.5761793283761801,0.0
HANCOCK,B2,71,oof,0.5,0.0019255223563020988,-0.7337972612137982,0.0
HANCOCK,B2,71,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,B2,71,calibration,0.1,0.09963283483094126,0.09112426323561533,0.0
HANCOCK,B2,71,calibration,0.15,0.07479057511161655,0.037660984602416236,0.0
HANCOCK,B2,71,calibration,0.2,0.010618889264286308,-0.022485203859932745,0.0
HANCOCK,B2,71,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,B2,71,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,B2,71,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B2,71,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B2,71,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B2,71,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B2,101,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,B2,101,oof,0.1,0.04513876736336511,0.0367792993256677,0.0
HANCOCK,B2,101,oof,0.15,0.041253571389516845,-0.01988074189046951,0.0
HANCOCK,B2,101,oof,0.2,0.009100044221632575,-0.08362328825862383,0.0
HANCOCK,B2,101,oof,0.25,0.005785220472195915,-0.15586484080919874,0.0
HANCOCK,B2,101,oof,0.3,0.0033734574654559145,-0.238426615152713,0.0
HANCOCK,B2,101,oof,0.35,0.0030950084060032577,-0.33369020093369084,0.0
HANCOCK,B2,101,oof,0.4,0.002770151169975158,-0.44483105101149856,0.0
HANCOCK,B2,101,oof,0.45,0.00028073390147744003,-0.5761793283761801,0.0
HANCOCK,B2,101,oof,0.5,-0.00017997272416241062,-0.7337972612137982,0.0
HANCOCK,B2,101,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,B2,101,calibration,0.1,0.09963283483094126,0.09112426323561533,0.0
HANCOCK,B2,101,calibration,0.15,0.07479057511161655,0.037660984602416236,0.0
HANCOCK,B2,101,calibration,0.2,0.010618889264286308,-0.022485203859932745,0.0
HANCOCK,B2,101,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,B2,101,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,B2,101,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B2,101,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B2,101,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B2,101,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B3,17,oof,0.05,0.09349272344664326,0.08747512567694835,0.0
HANCOCK,B3,17,oof,0.1,0.06396095150891863,0.0367792993256677,0.0
HANCOCK,B3,17,oof,0.15,0.04394953276818129,-0.01988074189046951,0.0
HANCOCK,B3,17,oof,0.2,0.03187045356992949,-0.08362328825862383,0.0
HANCOCK,B3,17,oof,0.25,0.019056948124806294,-0.15586484080919874,0.0
HANCOCK,B3,17,oof,0.3,0.014258366855317457,-0.238426615152713,0.0
HANCOCK,B3,17,oof,0.35,0.004894739011712143,-0.33369020093369084,0.0
HANCOCK,B3,17,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,B3,17,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B3,17,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B3,17,calibration,0.05,0.14031748978808767,0.1389598283284777,0.0
HANCOCK,B3,17,calibration,0.1,0.1117910100776372,0.09112426323561533,0.0
HANCOCK,B3,17,calibration,0.15,0.07468379242289355,0.037660984602416236,0.0
HANCOCK,B3,17,calibration,0.2,0.017860589793122612,-0.022485203859932745,0.0
HANCOCK,B3,17,calibration,0.25,0.005864042244669257,-0.09065088411726158,0.0
HANCOCK,B3,17,calibration,0.3,0.013384727848664735,-0.168554518697066,0.0
HANCOCK,B3,17,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B3,17,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B3,17,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B3,17,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B3,29,oof,0.05,0.08701659201427817,0.08747512567694835,0.0
HANCOCK,B3,29,oof,0.1,0.06831631776812411,0.0367792993256677,0.0
HANCOCK,B3,29,oof,0.15,0.03826638748805776,-0.01988074189046951,0.0
HANCOCK,B3,29,oof,0.2,0.023768436531713698,-0.08362328825862383,0.0
HANCOCK,B3,29,oof,0.25,0.02598401029682694,-0.15586484080919874,0.0
HANCOCK,B3,29,oof,0.3,0.010321994843633135,-0.238426615152713,0.0
HANCOCK,B3,29,oof,0.35,0.00459418685129517,-0.33369020093369084,0.0
HANCOCK,B3,29,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,B3,29,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B3,29,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B3,29,calibration,0.05,0.14138657561177911,0.1389598283284777,0.0
HANCOCK,B3,29,calibration,0.1,0.11291948955820039,0.09112426323561533,0.0
HANCOCK,B3,29,calibration,0.15,0.06643667891599915,0.037660984602416236,0.0
HANCOCK,B3,29,calibration,0.2,0.02363737873352852,-0.022485203859932745,0.0
HANCOCK,B3,29,calibration,0.25,0.005864042244669257,-0.09065088411726158,0.0
HANCOCK,B3,29,calibration,0.3,0.013384727848664735,-0.168554518697066,0.0
HANCOCK,B3,29,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B3,29,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B3,29,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B3,29,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B3,43,oof,0.05,0.08957372718354147,0.08747512567694835,0.0
HANCOCK,B3,43,oof,0.1,0.0687918981013573,0.0367792993256677,0.0
HANCOCK,B3,43,oof,0.15,0.03983702529812001,-0.01988074189046951,0.0
HANCOCK,B3,43,oof,0.2,0.030827453953336057,-0.08362328825862383,0.0
HANCOCK,B3,43,oof,0.25,0.01977390802775046,-0.15586484080919874,0.0
HANCOCK,B3,43,oof,0.3,0.013081756242697827,-0.238426615152713,0.0
HANCOCK,B3,43,oof,0.35,0.004493679919035132,-0.33369020093369084,0.0
HANCOCK,B3,43,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,B3,43,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B3,43,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B3,43,calibration,0.05,0.14138657561177911,0.1389598283284777,0.0
HANCOCK,B3,43,calibration,0.1,0.11291948955820039,0.09112426323561533,0.0
HANCOCK,B3,43,calibration,0.15,0.04756607677846072,0.037660984602416236,0.0
HANCOCK,B3,43,calibration,0.2,0.03125461522733002,-0.022485203859932745,0.0
HANCOCK,B3,43,calibration,0.25,0.005864042244669257,-0.09065088411726158,0.0
HANCOCK,B3,43,calibration,0.3,0.013384727848664735,-0.168554518697066,0.0
HANCOCK,B3,43,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B3,43,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B3,43,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B3,43,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B3,71,oof,0.05,0.08986868872326667,0.08747512567694835,0.0
HANCOCK,B3,71,oof,0.1,0.06903695431758047,0.0367792993256677,0.0
HANCOCK,B3,71,oof,0.15,0.046797723900795035,-0.01988074189046951,0.0
HANCOCK,B3,71,oof,0.2,0.03353110514191078,-0.08362328825862383,0.0
HANCOCK,B3,71,oof,0.25,0.023926900477750663,-0.15586484080919874,0.0
HANCOCK,B3,71,oof,0.3,0.006311772664922265,-0.238426615152713,0.0
HANCOCK,B3,71,oof,0.35,0.006800890808875956,-0.33369020093369084,0.0
HANCOCK,B3,71,oof,0.4,0.002397116039726053,-0.44483105101149856,0.0
HANCOCK,B3,71,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B3,71,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B3,71,calibration,0.05,0.14192111852362482,0.1389598283284777,0.0
HANCOCK,B3,71,calibration,0.1,0.1117910100776372,0.09112426323561533,0.0
HANCOCK,B3,71,calibration,0.15,0.0692348921296359,0.037660984602416236,0.0
HANCOCK,B3,71,calibration,0.2,0.022938747455656945,-0.022485203859932745,0.0
HANCOCK,B3,71,calibration,0.25,0.005864042244669257,-0.09065088411726158,0.0
HANCOCK,B3,71,calibration,0.3,0.013384727848664735,-0.168554518697066,0.0
HANCOCK,B3,71,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B3,71,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B3,71,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B3,71,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B3,101,oof,0.05,0.09026877605605917,0.08747512567694835,0.0
HANCOCK,B3,101,oof,0.1,0.06379297115455976,0.0367792993256677,0.0
HANCOCK,B3,101,oof,0.15,0.04537196462207023,-0.01988074189046951,0.0
HANCOCK,B3,101,oof,0.2,0.022249288514858294,-0.08362328825862383,0.0
HANCOCK,B3,101,oof,0.25,0.016161091032071848,-0.15586484080919874,0.0
HANCOCK,B3,101,oof,0.3,0.010501003178988028,-0.238426615152713,0.0
HANCOCK,B3,101,oof,0.35,0.004493679919035132,-0.33369020093369084,0.0
HANCOCK,B3,101,oof,0.4,0.002397116039726053,-0.44483105101149856,0.0
HANCOCK,B3,101,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B3,101,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B3,101,calibration,0.05,0.1408520326999334,0.1389598283284777,0.0
HANCOCK,B3,101,calibration,0.1,0.1117910100776372,0.09112426323561533,0.0
HANCOCK,B3,101,calibration,0.15,0.08567872694800571,0.037660984602416236,0.0
HANCOCK,B3,101,calibration,0.2,0.028715536396062856,-0.022485203859932745,0.0
HANCOCK,B3,101,calibration,0.25,0.012634919128048372,-0.09065088411726158,0.0
HANCOCK,B3,101,calibration,0.3,0.00487238248966707,-0.168554518697066,0.0
HANCOCK,B3,101,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,B3,101,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,B3,101,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,B3,101,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,B4,17,oof,0.05,0.08829158812034074,0.08747512567694835,0.0
HANCOCK,B4,17,oof,0.1,0.038313184267117426,0.0367792993256677,0.0
HANCOCK,B4,17,oof,0.15,0.020169138663803994,-0.01988074189046951,0.0
HANCOCK,B4,17,oof,0.2,0.01301822548290868,-0.08362328825862383,0.0
HANCOCK,B4,17,oof,0.25,0.016352355980207154,-0.15586484080919874,0.0
HANCOCK,B4,17,oof,0.3,0.007952692053801346,-0.238426615152713,0.0
HANCOCK,B4,17,oof,0.35,0.006114288447669055,-0.33369020093369084,0.0
HANCOCK,B4,17,oof,0.4,0.002677758139003505,-0.44483105101149856,0.0
HANCOCK,B4,17,oof,0.45,0.0022056923008114114,-0.5761793283761801,0.0
HANCOCK,B4,17,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B4,17,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B4,17,calibration,0.1,0.09338329155030534,0.09112426323561533,0.0
HANCOCK,B4,17,calibration,0.15,0.05303150411134684,0.037660984602416236,0.0
HANCOCK,B4,17,calibration,0.2,0.058356442744419576,-0.022485203859932745,0.0
HANCOCK,B4,17,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B4,17,calibration,0.3,0.04509633237412559,-0.168554518697066,0.0
HANCOCK,B4,17,calibration,0.35,0.036657093895870296,-0.25844332782760954,0.0
HANCOCK,B4,17,calibration,0.4,0.026972116343628925,-0.36331360514657707,0.0
HANCOCK,B4,17,calibration,0.45,0.026972116343628925,-0.48725120561444757,0.0
HANCOCK,B4,17,calibration,0.5,0.026972116343628925,-0.6359763261758924,0.0
HANCOCK,B4,29,oof,0.05,0.08802486323181241,0.08747512567694835,0.0
HANCOCK,B4,29,oof,0.1,0.052689191129488375,0.0367792993256677,0.0
HANCOCK,B4,29,oof,0.15,0.031192843529652715,-0.01988074189046951,0.0
HANCOCK,B4,29,oof,0.2,0.018744986738447433,-0.08362328825862383,0.0
HANCOCK,B4,29,oof,0.25,0.016812165063301517,-0.15586484080919874,0.0
HANCOCK,B4,29,oof,0.3,0.01152649308902234,-0.238426615152713,0.0
HANCOCK,B4,29,oof,0.35,0.005592260154979713,-0.33369020093369084,0.0
HANCOCK,B4,29,oof,0.4,0.0023660006248105675,-0.44483105101149856,0.0
HANCOCK,B4,29,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B4,29,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B4,29,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B4,29,calibration,0.1,0.09338329155030534,0.09112426323561533,0.0
HANCOCK,B4,29,calibration,0.15,0.05303150411134684,0.037660984602416236,0.0
HANCOCK,B4,29,calibration,0.2,0.058356442744419576,-0.022485203859932745,0.0
HANCOCK,B4,29,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B4,29,calibration,0.3,0.04509633237412559,-0.168554518697066,0.0
HANCOCK,B4,29,calibration,0.35,0.036657093895870296,-0.25844332782760954,0.0
HANCOCK,B4,29,calibration,0.4,0.026972116343628925,-0.36331360514657707,0.0
HANCOCK,B4,29,calibration,0.45,0.026972116343628925,-0.48725120561444757,0.0
HANCOCK,B4,29,calibration,0.5,0.026972116343628925,-0.6359763261758924,0.0
HANCOCK,B4,43,oof,0.05,0.08789150078754823,0.08747512567694835,0.0
HANCOCK,B4,43,oof,0.1,0.050608132340262305,0.0367792993256677,0.0
HANCOCK,B4,43,oof,0.15,0.035720081354326715,-0.01988074189046951,0.0
HANCOCK,B4,43,oof,0.2,0.009125234411319044,-0.08362328825862383,0.0
HANCOCK,B4,43,oof,0.25,0.016203515276024916,-0.15586484080919874,0.0
HANCOCK,B4,43,oof,0.3,0.01124826112976348,-0.238426615152713,0.0
HANCOCK,B4,43,oof,0.35,0.00984468946379764,-0.33369020093369084,0.0
HANCOCK,B4,43,oof,0.4,0.008918679574380702,-0.44483105101149856,0.0
HANCOCK,B4,43,oof,0.45,0.006712987273569291,-0.5761793283761801,0.0
HANCOCK,B4,43,oof,0.5,0.004527324090348781,-0.7337972612137982,0.0
HANCOCK,B4,43,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B4,43,calibration,0.1,0.09338329155030534,0.09112426323561533,0.0
HANCOCK,B4,43,calibration,0.15,0.05303150411134684,0.037660984602416236,0.0
HANCOCK,B4,43,calibration,0.2,0.058356442744419576,-0.022485203859932745,0.0
HANCOCK,B4,43,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B4,43,calibration,0.3,0.04509633237412559,-0.168554518697066,0.0
HANCOCK,B4,43,calibration,0.35,0.036657093895870296,-0.25844332782760954,0.0
HANCOCK,B4,43,calibration,0.4,0.026972116343628925,-0.36331360514657707,0.0
HANCOCK,B4,43,calibration,0.45,0.026972116343628925,-0.48725120561444757,0.0
HANCOCK,B4,43,calibration,0.5,0.026972116343628925,-0.6359763261758924,0.0
HANCOCK,B4,71,oof,0.05,0.0876247758990199,0.08747512567694835,0.0
HANCOCK,B4,71,oof,0.1,0.05195850042427817,0.0367792993256677,0.0
HANCOCK,B4,71,oof,0.15,0.026873812008812878,-0.01988074189046951,0.0
HANCOCK,B4,71,oof,0.2,0.013799268956528794,-0.08362328825862383,0.0
HANCOCK,B4,71,oof,0.25,0.011926678950799439,-0.15586484080919874,0.0
HANCOCK,B4,71,oof,0.3,0.008396700944548904,-0.238426615152713,0.0
HANCOCK,B4,71,oof,0.35,0.001618185866122686,-0.33369020093369084,0.0
HANCOCK,B4,71,oof,0.4,0.0043469866487587236,-0.44483105101149856,0.0
HANCOCK,B4,71,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,B4,71,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B4,71,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B4,71,calibration,0.1,0.09338329155030534,0.09112426323561533,0.0
HANCOCK,B4,71,calibration,0.15,0.05303150411134684,0.037660984602416236,0.0
HANCOCK,B4,71,calibration,0.2,0.058356442744419576,-0.022485203859932745,0.0
HANCOCK,B4,71,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B4,71,calibration,0.3,0.04509633237412559,-0.168554518697066,0.0
HANCOCK,B4,71,calibration,0.35,0.036657093895870296,-0.25844332782760954,0.0
HANCOCK,B4,71,calibration,0.4,0.026972116343628925,-0.36331360514657707,0.0
HANCOCK,B4,71,calibration,0.45,0.026972116343628925,-0.48725120561444757,0.0
HANCOCK,B4,71,calibration,0.5,0.026972116343628925,-0.6359763261758924,0.0
HANCOCK,B4,101,oof,0.05,0.08775813834328408,0.08747512567694835,0.0
HANCOCK,B4,101,oof,0.1,0.05096274724801603,0.0367792993256677,0.0
HANCOCK,B4,101,oof,0.15,0.026601004069702297,-0.01988074189046951,0.0
HANCOCK,B4,101,oof,0.2,0.02288589327282063,-0.08362328825862383,0.0
HANCOCK,B4,101,oof,0.25,0.007959378382838805,-0.15586484080919874,0.0
HANCOCK,B4,101,oof,0.3,0.007192241995679306,-0.238426615152713,0.0
HANCOCK,B4,101,oof,0.35,0.001638214983713586,-0.33369020093369084,0.0
HANCOCK,B4,101,oof,0.4,0.004367015766349624,-0.44483105101149856,0.0
HANCOCK,B4,101,oof,0.45,0.0021613234655382127,-0.5761793283761801,0.0
HANCOCK,B4,101,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,B4,101,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B4,101,calibration,0.1,0.09338329155030534,0.09112426323561533,0.0
HANCOCK,B4,101,calibration,0.15,0.05303150411134684,0.037660984602416236,0.0
HANCOCK,B4,101,calibration,0.2,0.058356442744419576,-0.022485203859932745,0.0
HANCOCK,B4,101,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B4,101,calibration,0.3,0.04509633237412559,-0.168554518697066,0.0
HANCOCK,B4,101,calibration,0.35,0.036657093895870296,-0.25844332782760954,0.0
HANCOCK,B4,101,calibration,0.4,0.026972116343628925,-0.36331360514657707,0.0
HANCOCK,B4,101,calibration,0.45,0.026972116343628925,-0.48725120561444757,0.0
HANCOCK,B4,101,calibration,0.5,0.026972116343628925,-0.6359763261758924,0.0
HANCOCK,B5,17,oof,0.05,0.08949185011871824,0.08747512567694835,0.0
HANCOCK,B5,17,oof,0.1,0.05642036781959659,0.0367792993256677,0.0
HANCOCK,B5,17,oof,0.15,0.04248152560580906,-0.01988074189046951,0.0
HANCOCK,B5,17,oof,0.2,0.021730360692109568,-0.08362328825862383,0.0
HANCOCK,B5,17,oof,0.25,0.012575505612419302,-0.15586484080919874,0.0
HANCOCK,B5,17,oof,0.3,0.011824141102294908,-0.238426615152713,0.0
HANCOCK,B5,17,oof,0.35,0.010291033527409111,-0.33369020093369084,0.0
HANCOCK,B5,17,oof,0.4,0.005669219472373459,-0.44483105101149856,0.0
HANCOCK,B5,17,oof,0.45,0.0024720386403580897,-0.5761793283761801,0.0
HANCOCK,B5,17,oof,0.5,0.0018788195292861552,-0.7337972612137982,0.0
HANCOCK,B5,17,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B5,17,calibration,0.1,0.1060755057940789,0.09112426323561533,0.0
HANCOCK,B5,17,calibration,0.15,0.07981942713780571,0.037660984602416236,0.0
HANCOCK,B5,17,calibration,0.2,0.05073920625061807,-0.022485203859932745,0.0
HANCOCK,B5,17,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B5,17,calibration,0.3,0.03541135482188421,-0.168554518697066,0.0
HANCOCK,B5,17,calibration,0.35,0.026972116343628925,-0.25844332782760954,0.0
HANCOCK,B5,17,calibration,0.4,0.018656248571955844,-0.36331360514657707,0.0
HANCOCK,B5,17,calibration,0.45,0.018656248571955844,-0.48725120561444757,0.0
HANCOCK,B5,17,calibration,0.5,0.018656248571955844,-0.6359763261758924,0.0
HANCOCK,B5,29,oof,0.05,0.0884249505646049,0.08747512567694835,0.0
HANCOCK,B5,29,oof,0.1,0.06476053151093888,0.0367792993256677,0.0
HANCOCK,B5,29,oof,0.15,0.043420971160098513,-0.01988074189046951,0.0
HANCOCK,B5,29,oof,0.2,0.028442733302119,-0.08362328825862383,0.0
HANCOCK,B5,29,oof,0.25,0.018655046277791625,-0.15586484080919874,0.0
HANCOCK,B5,29,oof,0.3,0.011679905761498886,-0.238426615152713,0.0
HANCOCK,B5,29,oof,0.35,0.008997842156178819,-0.33369020093369084,0.0
HANCOCK,B5,29,oof,0.4,0.009872699140575501,-0.44483105101149856,0.0
HANCOCK,B5,29,oof,0.45,0.00705944049659334,-0.5761793283761801,0.0
HANCOCK,B5,29,oof,0.5,0.0018788195292861552,-0.7337972612137982,0.0
HANCOCK,B5,29,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
