candidate,beta,alpha,fit_ipcw_brier,seed,outer_fold,rank_preserved,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
fixed_beta_0.850,0.85,-0.20696314205415078,0.13008000158346814,101,1,True,0.10952336822850231,0.1107314968592744,0.00120812863077209,-0.20663007188918525,-0.21900306561420513,0.012372993725019876,1.4973531360812438,1.7615921189140193,0.2642389828327756,96,15
fixed_beta_0.875,0.875,-0.1702698259677131,0.13015411477693356,101,1,True,0.10952336822850231,0.11051017709856276,0.000986808870060446,-0.20663007188918525,-0.21878216433279785,0.012152092443612594,1.4973531360812438,1.7112608412539776,0.21390770517273383,96,15
fixed_beta_0.900,0.9,-0.13383063297965345,0.13023538936585624,101,1,True,0.10952336822850231,0.11030015848680651,0.0007767902583041969,-0.20663007188918525,-0.21845318552338455,0.0118231136341993,1.4973531360812438,1.6637257825690208,0.16637264648777705,96,15
fixed_beta_0.925,0.925,-0.09764794095719743,0.13032349155318526,101,1,True,0.10952336822850231,0.11010133538386066,0.0005779671553583499,-0.20663007188918525,-0.21801168213669164,0.01138161024750639,1.4973531360812438,1.618760180589624,0.12140704450838014,96,15
fixed_beta_0.950,0.95,-0.06172416487452933,0.13041811228615544,101,1,True,0.10952336822850231,0.1099135781925484,0.0003902099640460954,-0.20663007188918525,-0.21745315937184617,0.01082308748266092,1.4973531360812438,1.5761611540326534,0.07880801795140968,96,15
fixed_beta_0.975,0.975,-0.026061696271202764,0.13051896647397143,101,1,True,0.10952336822850231,0.1097367348574788,0.0002133666289764885,-0.20663007188918525,-0.21677313994548952,0.010143068056304272,1.4973531360812438,1.5357469853983576,0.03839384931711387,96,15
fixed_beta_1.000,1.0,0.009337374699269483,0.13062579175645708,101,1,True,0.10952336822850231,0.10957063366650252,4.7265438000210214e-05,-0.20663007188918525,-0.2159674465884548,0.00933737469926954,1.4973531360812438,1.4973532379877996,1.0190655586050923e-07,96,15
fixed_beta_1.025,1.025,0.04447125843333031,0.13073834693482272,101,1,True,0.10952336822850231,0.10941508484146989,-0.00010828338703242069,-0.20663007188918525,-0.2150322055466095,0.00840213365742426,1.4973531360812438,1.4608323388190825,-0.036520797262161286,96,15
fixed_beta_0.800,0.8,-0.25733286181821086,0.12809861694935568,101,2,True,0.11873179561168225,0.1186323754628825,-9.942014879975314e-05,-0.3167862031892239,-0.3144617154710848,-0.00232448771813909,0.6932817165593816,0.8666023785870185,-0.17332066202763685,99,16
fixed_beta_0.825,0.825,-0.21993987594193373,0.1280888669081277,101,2,True,0.11873179561168225,0.11867229865279139,-5.9496958890861706e-05,-0.3167862031892239,-0.31946673065549736,0.0026805274662734524,0.6932817165593816,0.8403414906411579,-0.14705977408177628,99,16
fixed_beta_0.850,0.85,-0.1828960964134867,0.12808861967743387,101,2,True,0.11873179561168225,0.11871637091153549,-1.5424700146760006e-05,-0.3167862031892239,-0.32428287437219194,0.00749667118296804,0.6932817165593816,0.8156255480250831,-0.12234383146570149,99,16
fixed_beta_0.875,0.875,-0.1461958211630119,0.12809774978302826,101,2,True,0.11873179561168225,0.11876353374009052,3.17381284082735e-05,-0.3167862031892239,-0.3289082246241488,0.012122021434924912,0.6932817165593816,0.7923220429185002,-0.09904032635911852,99,16
fixed_beta_0.900,0.9,-0.10983350256502089,0.1281161194366526,101,2,True,0.11873179561168225,0.11881285638284025,8.106077115800636e-05,-0.3167862031892239,-0.3333411773202538,0.01655497413102991,0.6932817165593816,0.7703130158826668,-0.07703129932328512,99,16
fixed_beta_0.925,0.925,-0.07380363684798887,0.12814357935270765,101,2,True,0.11873179561168225,0.11886353503250743,0.00013173942082518597,-0.3167862031892239,-0.3375805579577481,0.020794354768524204,0.6932817165593816,0.7494936643204522,-0.056211947761070524,99,16
fixed_beta_0.950,0.95,-0.03810089151716755,0.1281799695795106,101,2,True,0.11873179561168225,0.11891488731797266,0.00018309170629041138,-0.3167862031892239,-0.3416254892670525,0.024839286077828593,0.6932817165593816,0.729770248555027,-0.03648853199564539,99,16
fixed_beta_0.975,0.975,-0.0027200655162170225,0.12822512033810213,101,2,True,0.11873179561168225,0.11896634637681115,0.00023455076512890471,-0.3167862031892239,-0.34547542078148885,0.02868921759226495,0.6932817165593816,0.7110581907178859,-0.017776474158504252,99,16
fixed_beta_1.000,1.0,0.03234391253624056,0.12827885286204885,101,2,True,0.11873179561168225,0.11901745308092856,0.0002856574692463171,-0.3167862031892239,-0.3491301157254645,0.03234391253624058,0.6932817165593816,0.69328167525805,4.1301331688003984e-08,99,16
fixed_beta_1.025,1.025,0.06709593263921773,0.12834098023222315,101,2,True,0.11873179561168225,0.11906784670525206,0.00033605109356980856,-0.3167862031892239,-0.3525895805726027,0.0358033773833788,0.6932817165593816,0.6763724728346621,0.01690924372471958,99,16
fixed_beta_0.800,0.8,-0.3825128254873989,0.12114761788238276,101,3,True,0.1488623671702929,0.15007804959361845,0.0012156824233255648,0.3476516118002363,0.37279789877645475,0.025146286976218457,1.748060402157697,2.185075065926709,0.43701466376901177,100,20
fixed_beta_0.825,0.825,-0.3480429718478645,0.12114228462034375,101,3,True,0.1488623671702929,0.1501119114704847,0.0012495443001918072,0.3476516118002363,0.3831440575909638,0.03549244579072752,1.748060402157697,2.118859272754285,0.3707988705965879,100,20
fixed_beta_0.850,0.85,-0.31390428588045594,0.1211456640517214,101,3,True,0.1488623671702929,0.1501545801636997,0.001292212993406816,0.3476516118002363,0.3937795327336705,0.04612792093343421,1.748060402157697,2.0565410849340835,0.3084806827763864,100,20
fixed_beta_0.875,0.875,-0.28009551375274255,0.12115734851043061,101,3,True,0.1488623671702929,0.15020607807865052,0.001343710908357637,0.3476516118002363,0.4047032480919711,0.05705163629173482,1.748060402157697,1.9977827775773758,0.24972237541967868,100,20
fixed_beta_0.900,0.9,-0.2466159934101991,0.12117694841077689,101,3,True,0.1488623671702929,0.15026642790708242,0.0014040607367895308,0.3476516118002363,0.41591472404984053,0.06826311224960424,1.748060402157697,1.942288967211059,0.19422856505336195,100,20
fixed_beta_0.925,0.925,-0.21346571338964096,0.12120409359701356,101,3,True,0.1488623671702929,0.15033565403274168,0.0014732868624487971,0.3476516118002363,0.42741413619385205,0.07976252439361575,1.748060402157697,1.8897941870645365,0.1417337849068394,100,20
fixed_beta_0.950,0.95,-0.18064477025629486,0.12123843404623166,101,3,True,0.1488623671702929,0.1504137746321478,0.00155140746185492,0.3476516118002363,0.43920177263945603,0.09155016083921974,1.748060402157697,1.8400628307218647,0.09200242856416763,100,20
fixed_beta_0.975,0.975,-0.14815360955473872,0.12127964000995428,101,3,True,0.1488623671702929,0.15050080546474784,0.0016384382944549525,0.3476516118002363,0.4512782748679013,0.10362666306766499,1.748060402157697,1.7928821290587447,0.044821726901047576,100,20
fixed_beta_1.000,1.0,-0.11599258215495212,0.12132740168509527,101,3,True,0.1488623671702929,0.15059675303015585,0.0017343858598629636,0.3476516118002363,0.4636441939551884,0.11599258215495212,1.748060402157697,1.7480594694861005,-9.326715966206933e-07,100,20
fixed_beta_1.025,1.025,-0.08416190784954983,0.1213814285056304,101,3,True,0.1488623671702929,0.1507016137944254,0.0018392466241325123,0.3476516118002363,0.4762999540492975,0.1286483422490612,1.748060402157697,1.705425464265797,-0.04263493789189998,100,20
fixed_beta_0.800,0.8,-0.2513601599654291,0.12552532468338223,101,4,True,0.1336466101265669,0.13051224983214338,-0.003134360294423516,-0.06465684738199678,-0.12922945511729433,0.06457260773529755,0.20188071693010634,0.2523510145693497,-0.05047029763924338,96,15
fixed_beta_0.825,0.825,-0.21319371154733455,0.1254259103751139,101,4,True,0.1336466101265669,0.13092991426626369,-0.0027166958603032088,-0.06465684738199678,-0.1272926933130757,0.0626358459310789,0.20188071693010634,0.24470381453341872,-0.04282309760331238,96,15
fixed_beta_0.850,0.85,-0.17527438264435363,0.12533436155102318,101,4,True,0.1336466101265669,0.13135972337414611,-0.0022868867524207803,-0.06465684738199678,-0.12528760456961086,0.06063075718761407,0.20188071693010634,0.23750671688101224,-0.03562599995090587,96,15
fixed_beta_0.875,0.875,-0.13760252936833686,0.12525038330192786,101,4,True,0.1336466101265669,0.13180126511813073,-0.0018453450084361667,-0.06465684738199678,-0.12321185130629991,0.05855500392430313,0.20188071693010634,0.23072075683416296,-0.02884003990405659,96,15
fixed_beta_0.900,0.9,-0.1001787262541538,0.12517370226748264,101,4,True,0.1336466101265669,0.1322541124477348,-0.0013924976788320942,-0.06465684738199678,-0.12106284176447113,0.056405994382474345,0.20188071693010634,0.22431197674923387,-0.022431259819127525,96,15
fixed_beta_0.925,0.925,-0.0630038912134058,0.1251040668944938,101,4,True,0.1336466101265669,0.13271782269257246,-0.000928787433994438,-0.06465684738199678,-0.11883760840635105,0.05418076102435426,0.20188071693010634,0.218249631945014,-0.01636891501490767,96,15
fixed_beta_0.950,0.95,-0.026078604265671622,0.12504124704463723,101,4,True,0.1336466101265669,0.1331919460117746,-0.00045466411479230806,-0.06465684738199678,-0.11653349251500172,0.05187664513300494,0.20188071693010634,0.2125059716420968,-0.010625254711990495,96,15
fixed_beta_0.975,0.975,0.010596602269747873,0.12498503307046199,101,4,True,0.1336466101265669,0.1336760235704938,2.941344392690115e-05,-0.06465684738199678,-0.11414785730079757,0.04949100991880079,0.20188071693010634,0.2070572184703499,-0.005176501540243517,96,15
fixed_beta_1.000,1.0,0.047021475514096765,0.1249352344784987,101,4,True,0.1336466101265669,0.1341695915230997,0.0005229813965328123,-0.06465684738199678,-0.11167832289609358,0.0470214755140968,0.20188071693010634,0.20188072100554108,-4.075434767436548e-09,96,15
fixed_beta_1.025,1.025,0.08319618957972964,0.12489167829290589,101,4,True,0.1336466101265669,0.13467218433713538,0.0010255742105684806,-0.06465684738199678,-0.10912291710613709,0.0444660697241403,0.20188071693010634,0.19695696396494328,0.0049237529651630085,96,15
