candidate,gamma,seed,outer_fold,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,slope_raw,slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
anchor_blend_g0.00,0.0,71,2,0.09689654580993401,0.09755648699638612,0.0006599411864521149,-0.32072501716869956,-0.27271723786202984,-0.04800777930666972,1.5635500014076644,2.042628755831643,0.47907875442397874,104,14
anchor_blend_g0.10,0.1,71,2,0.09689654580993401,0.09734207096638746,0.0004455251564534496,-0.32072501716869956,-0.2755547230060095,-0.04517029416269003,1.5635500014076644,2.0195435410269464,0.455993539619282,104,14
anchor_blend_g0.25,0.25,71,2,0.09689654580993401,0.09707807628167324,0.0001815304717392302,-0.32072501716869956,-0.2806356500004964,-0.04008936716820316,1.5635500014076644,1.968149906070242,0.40459990466257767,104,14
anchor_blend_g0.50,0.5,71,2,0.09689654580993401,0.09679920510460151,-9.734070533250205e-05,-0.32072501716869956,-0.29129397647613803,-0.029431040692561528,1.5635500014076644,1.8507871060886585,0.28723710468099406,104,14
anchor_blend_g0.75,0.75,71,2,0.09689654580993401,0.09673403716292747,-0.00016250864700653733,-0.32072501716869956,-0.3046683763998834,-0.016056640768816133,1.5635500014076644,1.7105756119402664,0.147025610532602,104,14
anchor_blend_g1.00,1.0,71,2,0.09689654580993401,0.09689654580993401,0.0,-0.32072501716869956,-0.32072501716869956,0.0,1.5635500014076644,1.5635500014076644,0.0,104,14
anchor_blend_g0.00,0.0,71,3,0.1373101419047459,0.1384793726841102,0.0011692307793642887,0.19995450336429504,0.1883984156109576,-0.01155608775333744,0.9400514667325705,0.8480458609806599,0.09200560575191052,94,17
anchor_blend_g0.10,0.1,71,3,0.1373101419047459,0.13834819490021155,0.0010380529954656381,0.19995450336429504,0.19024224356216676,-0.009712259802128281,0.9400514667325705,0.8642127424355964,0.07583872429697402,94,17
anchor_blend_g0.25,0.25,71,3,0.1373101419047459,0.1381564110415573,0.0008462691368113784,0.19995450336429504,0.19272235528828371,-0.00723214807601133,0.9400514667325705,0.8851077395203661,0.05494372721220431,94,17
anchor_blend_g0.50,0.5,71,3,0.1373101419047459,0.13785156498361248,0.0005414230788665653,0.19995450336429504,0.1960913391230039,-0.003863164241291156,0.9400514667325705,0.913767684130833,0.02628378260173747,94,17
anchor_blend_g0.75,0.75,71,3,0.1373101419047459,0.1375681337242942,0.00025799181954827555,0.19995450336429504,0.19850206772569637,-0.0014524356385986759,0.9400514667325705,0.9322998267214605,0.00775164001110995,94,17
anchor_blend_g1.00,1.0,71,3,0.1373101419047459,0.1373101419047459,0.0,0.19995450336429504,0.19995450336720494,2.9098945475425353e-12,0.9400514667325705,0.9400514667325701,3.3306690738754696e-16,94,17
anchor_blend_g0.00,0.0,71,4,0.11136319665780503,0.10927363805559298,-0.0020895586022120494,-0.14500338749235625,-0.12234952621353237,-0.022653861278823878,0.6858145316066112,0.8816314984179067,-0.19581696681129546,101,14
anchor_blend_g0.10,0.1,71,4,0.11136319665780503,0.10935696058626528,-0.002006236071539755,-0.14500338749235625,-0.12179398680318862,-0.02320940068916763,0.6858145316066112,0.8723066229699374,-0.18649209136332623,101,14
anchor_blend_g0.25,0.25,71,4,0.11136319665780503,0.10953735839813668,-0.0018258382596683526,-0.14500338749235625,-0.12216978536667486,-0.02283360212568139,0.6858145316066112,0.8515049132471261,-0.16569038164051486,101,14
anchor_blend_g0.50,0.5,71,4,0.11136319665780503,0.1099795979654897,-0.0013835986923153298,-0.14500338749235625,-0.12596110820297132,-0.019042279289384928,0.6858145316066112,0.8034597317068887,-0.11764520010027746,101,14
anchor_blend_g0.75,0.75,71,4,0.11136319665780503,0.11059016744603817,-0.0007730292117668625,-0.14500338749235625,-0.1336097510198422,-0.01139363647251404,0.6858145316066112,0.745934626512969,-0.060120094906357835,101,14
