study,seed,scenario,gate_variant,profile,action,count,rate,non_abstention_coverage
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,100,FALLBACK,4,0.03278688524590164,1.0
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,90,AUGMENT,102,0.8360655737704918,0.9016393442622951
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,90,FALLBACK,8,0.06557377049180328,0.9016393442622951
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,80,AUGMENT,87,0.7131147540983607,0.8032786885245902
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,80,FALLBACK,11,0.09016393442622951,0.8032786885245902
HANCOCK,71,blood_block_dropout_30pct_rows,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,100,AUGMENT,115,0.9426229508196722,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,100,FALLBACK,7,0.05737704918032787,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,90,AUGMENT,85,0.6967213114754098,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,90,FALLBACK,25,0.20491803278688525,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,80,AUGMENT,62,0.5081967213114754,0.8114754098360656
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,80,FALLBACK,37,0.30327868852459017,0.8114754098360656
HANCOCK,71,tma_block_dropout_30pct_rows,ood_only,80,ABSTAIN,23,0.1885245901639344,0.8114754098360656
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,100,AUGMENT,115,0.9426229508196722,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,100,FALLBACK,7,0.05737704918032787,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,90,AUGMENT,94,0.7704918032786885,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,90,FALLBACK,16,0.13114754098360656,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,80,AUGMENT,77,0.6311475409836066,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,80,FALLBACK,21,0.1721311475409836,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,100,AUGMENT,114,0.9344262295081968,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,100,FALLBACK,8,0.06557377049180328,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,90,AUGMENT,89,0.7295081967213115,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,90,FALLBACK,21,0.1721311475409836,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,80,AUGMENT,75,0.6147540983606558,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,80,FALLBACK,23,0.1885245901639344,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,100,AUGMENT,114,0.9344262295081968,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,100,FALLBACK,8,0.06557377049180328,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,90,AUGMENT,91,0.7459016393442623,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,90,FALLBACK,19,0.1557377049180328,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,80,AUGMENT,78,0.639344262295082,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,80,FALLBACK,20,0.16393442622950818,0.8032786885245902
HANCOCK,71,tma_block_dropout_30pct_rows,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,100,AUGMENT,85,0.6967213114754098,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,100,FALLBACK,37,0.30327868852459017,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,90,AUGMENT,70,0.5737704918032787,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,90,FALLBACK,40,0.32786885245901637,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,80,AUGMENT,54,0.4426229508196721,0.8114754098360656
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,80,FALLBACK,45,0.36885245901639346,0.8114754098360656
HANCOCK,71,blood_and_tma_dropout_30pct_rows,ood_only,80,ABSTAIN,23,0.1885245901639344,0.8114754098360656
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,100,AUGMENT,85,0.6967213114754098,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,100,FALLBACK,37,0.30327868852459017,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,90,AUGMENT,68,0.5573770491803278,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,90,FALLBACK,42,0.3442622950819672,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,80,AUGMENT,55,0.45081967213114754,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,80,FALLBACK,43,0.3524590163934426,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,100,AUGMENT,85,0.6967213114754098,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,100,FALLBACK,37,0.30327868852459017,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,90,AUGMENT,66,0.5409836065573771,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,90,FALLBACK,44,0.36065573770491804,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,80,AUGMENT,54,0.4426229508196721,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,80,FALLBACK,44,0.36065573770491804,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,100,AUGMENT,84,0.6885245901639344,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,100,FALLBACK,38,0.3114754098360656,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,90,AUGMENT,67,0.5491803278688525,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,90,FALLBACK,43,0.3524590163934426,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,80,AUGMENT,55,0.45081967213114754,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,80,FALLBACK,43,0.3524590163934426,0.8032786885245902
HANCOCK,71,blood_and_tma_dropout_30pct_rows,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,100,AUGMENT,122,1.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,100,FALLBACK,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,90,AUGMENT,100,0.819672131147541,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,90,FALLBACK,10,0.08196721311475409,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,80,AUGMENT,81,0.6639344262295082,0.8114754098360656
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,80,FALLBACK,18,0.14754098360655737,0.8114754098360656
HANCOCK,71,oropharynx_targeted_tma_dropout,ood_only,80,ABSTAIN,23,0.1885245901639344,0.8114754098360656
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,100,AUGMENT,122,1.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,100,FALLBACK,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,90,AUGMENT,100,0.819672131147541,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,90,FALLBACK,10,0.08196721311475409,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,80,AUGMENT,82,0.6721311475409836,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,80,FALLBACK,16,0.13114754098360656,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,100,AUGMENT,122,1.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,100,FALLBACK,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,90,AUGMENT,101,0.8278688524590164,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,90,FALLBACK,9,0.07377049180327869,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,80,AUGMENT,86,0.7049180327868853,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,80,FALLBACK,12,0.09836065573770492,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,100,AUGMENT,122,1.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,100,FALLBACK,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,90,AUGMENT,100,0.819672131147541,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,90,FALLBACK,10,0.08196721311475409,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,80,AUGMENT,86,0.7049180327868853,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,80,FALLBACK,12,0.09836065573770492,0.8032786885245902
HANCOCK,71,oropharynx_targeted_tma_dropout,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,clean,ood_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,clean,ood_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,clean,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,clean,ood_only,90,AUGMENT,100,0.819672131147541,0.9016393442622951
HANCOCK,101,clean,ood_only,90,FALLBACK,10,0.08196721311475409,0.9016393442622951
HANCOCK,101,clean,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,clean,ood_only,80,AUGMENT,78,0.639344262295082,0.8032786885245902
HANCOCK,101,clean,ood_only,80,FALLBACK,20,0.16393442622950818,0.8032786885245902
HANCOCK,101,clean,ood_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,clean,uncertainty_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,clean,uncertainty_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,clean,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,clean,uncertainty_only,90,AUGMENT,101,0.8278688524590164,0.9016393442622951
HANCOCK,101,clean,uncertainty_only,90,FALLBACK,9,0.07377049180327869,0.9016393442622951
HANCOCK,101,clean,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,clean,uncertainty_only,80,AUGMENT,82,0.6721311475409836,0.8032786885245902
HANCOCK,101,clean,uncertainty_only,80,FALLBACK,16,0.13114754098360656,0.8032786885245902
HANCOCK,101,clean,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,clean,full_equal_weight,100,AUGMENT,122,1.0,1.0
HANCOCK,101,clean,full_equal_weight,100,FALLBACK,0,0.0,1.0
HANCOCK,101,clean,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,clean,full_equal_weight,90,AUGMENT,102,0.8360655737704918,0.9016393442622951
HANCOCK,101,clean,full_equal_weight,90,FALLBACK,8,0.06557377049180328,0.9016393442622951
HANCOCK,101,clean,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,clean,full_equal_weight,80,AUGMENT,84,0.6885245901639344,0.8032786885245902
HANCOCK,101,clean,full_equal_weight,80,FALLBACK,14,0.11475409836065574,0.8032786885245902
HANCOCK,101,clean,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,clean,full_learned_nonnegative,100,AUGMENT,122,1.0,1.0
HANCOCK,101,clean,full_learned_nonnegative,100,FALLBACK,0,0.0,1.0
HANCOCK,101,clean,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,clean,full_learned_nonnegative,90,AUGMENT,102,0.8360655737704918,0.9016393442622951
HANCOCK,101,clean,full_learned_nonnegative,90,FALLBACK,8,0.06557377049180328,0.9016393442622951
HANCOCK,101,clean,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,clean,full_learned_nonnegative,80,AUGMENT,84,0.6885245901639344,0.8032786885245902
HANCOCK,101,clean,full_learned_nonnegative,80,FALLBACK,14,0.11475409836065574,0.8032786885245902
HANCOCK,101,clean,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,ood_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_10pct,ood_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,ood_only,90,AUGMENT,55,0.45081967213114754,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,ood_only,90,FALLBACK,55,0.45081967213114754,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,ood_only,80,AUGMENT,29,0.23770491803278687,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,ood_only,80,FALLBACK,69,0.5655737704918032,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,ood_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,90,AUGMENT,100,0.819672131147541,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,90,FALLBACK,10,0.08196721311475409,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,80,AUGMENT,82,0.6721311475409836,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,80,FALLBACK,16,0.13114754098360656,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,90,AUGMENT,92,0.7540983606557377,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,90,FALLBACK,18,0.14754098360655737,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,80,AUGMENT,74,0.6065573770491803,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,80,FALLBACK,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,100,AUGMENT,121,0.9918032786885246,1.0
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,100,FALLBACK,1,0.00819672131147541,1.0
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,90,AUGMENT,102,0.8360655737704918,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,90,FALLBACK,8,0.06557377049180328,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,80,AUGMENT,87,0.7131147540983607,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,80,FALLBACK,11,0.09016393442622951,0.8032786885245902
HANCOCK,101,random_cell_dropout_10pct,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,ood_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_30pct,ood_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,ood_only,90,AUGMENT,16,0.13114754098360656,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,ood_only,90,FALLBACK,94,0.7704918032786885,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,ood_only,80,AUGMENT,3,0.02459016393442623,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,ood_only,80,FALLBACK,95,0.7786885245901639,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,ood_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,90,AUGMENT,104,0.8524590163934426,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,90,FALLBACK,6,0.04918032786885246,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,80,AUGMENT,87,0.7131147540983607,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,80,FALLBACK,11,0.09016393442622951,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,90,AUGMENT,96,0.7868852459016393,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,90,FALLBACK,14,0.11475409836065574,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,80,AUGMENT,72,0.5901639344262295,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,80,FALLBACK,26,0.21311475409836064,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_equal_weight,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,100,AUGMENT,122,1.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,100,FALLBACK,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,90,AUGMENT,105,0.860655737704918,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,90,FALLBACK,5,0.040983606557377046,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,80,AUGMENT,88,0.7213114754098361,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,80,FALLBACK,10,0.08196721311475409,0.8032786885245902
HANCOCK,101,random_cell_dropout_30pct,full_learned_nonnegative,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,ood_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,measurement_noise_0.5sd,ood_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,measurement_noise_0.5sd,ood_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,measurement_noise_0.5sd,ood_only,90,AUGMENT,77,0.6311475409836066,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,ood_only,90,FALLBACK,33,0.27049180327868855,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,ood_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,ood_only,80,AUGMENT,49,0.4016393442622951,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,ood_only,80,FALLBACK,49,0.4016393442622951,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,ood_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,100,AUGMENT,122,1.0,1.0
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,100,FALLBACK,0,0.0,1.0
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,100,ABSTAIN,0,0.0,1.0
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,90,AUGMENT,95,0.7786885245901639,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,90,FALLBACK,15,0.12295081967213115,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,90,ABSTAIN,12,0.09836065573770492,0.9016393442622951
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,80,AUGMENT,76,0.6229508196721312,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,80,FALLBACK,22,0.18032786885245902,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,uncertainty_only,80,ABSTAIN,24,0.19672131147540983,0.8032786885245902
HANCOCK,101,measurement_noise_0.5sd,full_equal_weight,100,AUGMENT,122,1.0,1.0
HANCOCK,101,measurement_noise_0.5sd,full_equal_weight,100,FALLBACK,0,0.0,1.0
HANCOCK,101,measurement_noise_0.5sd,full_equal_weight,100,ABSTAIN,0,0.0,1.0
